player_name,side,rounds_played,adr,adr_std,kpr,survival_rate,damage_per_round,damage_taken_per_round,damage_diff_per_round,util_damage_per_round,assists_per_round,flash_assists_per_round,trade_kill_rate,death_traded_rate,trade_participation,opening_kill_rate,opening_death_rate,opening_duel_success,multi_kill_rate,rifle_kill_share,awp_kill_share,grenades_per_round,he_grenades_per_round,flashbangs_per_round,smokes_per_round,fire_nades_per_round,decoys_per_round,avg_distance_to_enemy,avg_distance_to_enemy_std,avg_distance_to_team_centroid,avg_distance_to_team_centroid_std,relative_team_centroid_distance,relative_team_centroid_distance_std,avg_distance_moved_per_round,avg_distance_moved_per_round_std,avg_distance_to_closest_teammate,avg_distance_to_closest_teammate_std,time_near_enemy_rate,time_near_enemy_rate_std,first_contact_rate,first_contact_rate_std,time_stationary_rate,time_stationary_rate_std,kast_std,impact_std,rating_std,cluster,pc1,pc2
NertZ,t,147,81.25170068027211,39.64263912972304,0.7074829931972789,0.2517006802721088,101.63945578231292,111.4625850340136,-9.82312925170068,4.809523809523809,0.1904761904761904,0.0136054421768707,0.2211538461538461,0.2727272727272727,0.3605442176870748,0.173076923076923,0.2181818181818181,0.4285714285714285,0.1496598639455782,0.7211538461538461,0.0192307692307692,2.238095238095238,0.4217687074829932,0.6122448979591837,0.5986394557823129,0.5986394557823129,0.0068027210884353,1990.827368560692,96.83686264766528,582.5818251331889,132.76876691187536,1.060488162129399,0.1196655699764602,8429.006095738847,1411.877665035262,397.3378256037646,115.07304024804064,0.3986297872003392,0.063324733917491,0.2420810206330129,0.0430074477360678,0.6027610061178056,0.0871046383145744,16.847523908478905,0.9286844767011108,0.689436852227471,4,3.0710237265457057,1.2077299306476847
NiKo,t,205,71.10243902439025,24.440901687153254,0.6341463414634146,0.2878048780487804,93.42926829268292,96.0390243902439,-2.609756097560976,5.146341463414634,0.1902439024390244,0.0097560975609756,0.3230769230769231,0.2054794520547945,0.3512195121951219,0.1153846153846153,0.1232876712328767,0.4545454545454545,0.1707317073170731,0.7923076923076923,0.0153846153846153,2.234146341463415,0.3024390243902439,0.7024390243902439,0.6146341463414634,0.6146341463414634,0.0,2050.881586321021,110.65388862871625,690.8034561894884,186.51602468010935,1.105968308456965,0.1413460125614205,8692.837288307588,1545.0150475530368,507.3060131041464,160.741214343449,0.3726829514043874,0.0775024146881158,0.207305893748573,0.0595160627582434,0.587628771056129,0.0552568434065704,12.92849204182416,0.6991430209124536,0.5247869071471387,0,2.143760033493915,3.0838889739343056
PR,t,206,67.66504854368932,25.080908255952284,0.6456310679611651,0.3203883495145631,86.87864077669903,93.43203883495146,-6.553398058252427,4.669902912621359,0.174757281553398,0.0145631067961165,0.2932330827067669,0.2857142857142857,0.3834951456310679,0.112781954887218,0.2214285714285714,0.3260869565217391,0.174757281553398,0.8045112781954887,0.0075187969924812,1.805825242718447,0.4126213592233009,0.3932038834951456,0.4466019417475728,0.5533980582524272,0.0,2097.3254932528225,136.81858428990176,635.7948042639471,125.9525698039523,1.118767513196182,0.1221510940492021,8897.336845898428,1357.3757190085632,485.9349315690151,103.87701234711771,0.4102353512477783,0.062865692316511,0.2117830174087663,0.0636083664619914,0.5535009517481666,0.0474731836288547,17.0069860885192,0.507374042918107,0.4187036181980907,0,2.0794817385099287,2.2049952538934643
REZ,t,206,82.2378640776699,33.166769004178846,0.7330097087378641,0.2815533980582524,104.02912621359224,104.247572815534,-0.2184466019417475,5.694174757281553,0.2669902912621359,0.0145631067961165,0.2450331125827814,0.3378378378378378,0.4223300970873786,0.1324503311258278,0.1824324324324324,0.425531914893617,0.1553398058252427,0.7483443708609272,0.0,1.8446601941747571,0.2572815533980582,0.5922330097087378,0.5242718446601942,0.470873786407767,0.0,2030.562286600001,169.74884043103012,553.5710188161495,151.26833698032237,0.997285894338498,0.1581076103228099,8069.888766341777,1453.5945644093283,419.78531237315445,143.86601893273414,0.4383379465011967,0.1141116124757313,0.2414300261403783,0.0739189265491742,0.5982247201145018,0.0514010468493394,20.039276109637104,0.7975865303137292,0.5815613715568462,4,3.1161015577704174,1.1919600576460954
Rainwaker,t,104,74.42307692307692,21.18108671299549,0.7211538461538461,0.2403846153846154,98.39423076923076,103.98076923076924,-5.586538461538462,4.288461538461538,0.1538461538461538,0.0192307692307692,0.28,0.1645569620253164,0.3269230769230769,0.1066666666666666,0.1265822784810126,0.4444444444444444,0.1442307692307692,0.7733333333333333,0.0,1.7307692307692308,0.3653846153846153,0.4134615384615384,0.6057692307692307,0.3461538461538461,0.0,2082.249214195494,115.71769443075398,688.2640391515766,176.46801276754798,1.1206051955394132,0.1653777836166987,7489.205697378159,761.1444713362569,519.5377049189076,150.86569548043164,0.4015736906813497,0.1150427000315464,0.2230928310358295,0.0702246346406132,0.628732944178422,0.0558998519621543,27.12205856136404,0.7220052756063357,0.5812886842378503,0,3.569868886077331,0.13217154265030195
S1ren,t,137,63.7956204379562,19.64067244800076,0.5547445255474452,0.2846715328467153,78.8905109489051,100.86861313868611,-21.978102189781023,4.160583941605839,0.1751824817518248,0.0145985401459854,0.3421052631578947,0.2653061224489796,0.3795620437956204,0.1184210526315789,0.1530612244897959,0.375,0.1240875912408759,0.7105263157894737,0.0,1.897810218978102,0.4963503649635036,0.3503649635036496,0.5401459854014599,0.5109489051094891,0.0,2031.800477425265,118.184685753563,600.926882960569,149.6958908229413,1.0578177182497597,0.0845671044910508,7845.400869506139,1840.689295583199,443.7244432470739,86.1196429434766,0.4275332069522972,0.0997997968063247,0.2041681451263068,0.0591946583375431,0.5885832735630203,0.0684900795801227,13.44417135244744,0.4579639066091038,0.3872683543601711,4,1.805270327444242,-0.06751660470230254
SHOCK,t,82,60.609756097560975,30.358630077632032,0.6341463414634146,0.2560975609756097,77.59756097560975,109.89024390243902,-32.292682926829265,4.2682926829268295,0.1707317073170731,0.024390243902439,0.2307692307692307,0.2459016393442623,0.3292682926829268,0.1153846153846153,0.1475409836065573,0.4,0.1219512195121951,0.5961538461538461,0.0384615384615384,2.0,0.2926829268292683,0.5365853658536586,0.6585365853658537,0.5,0.0121951219512195,2058.754562933432,146.3632737151216,603.0577692747481,144.97146073313317,1.0691332541592855,0.1209431139372899,8099.978312887609,1465.1522845683626,484.039145975839,114.08407063636832,0.3991933011147796,0.0371384996307977,0.2511200070486742,0.0577737436509663,0.586996537604207,0.0532797432319198,17.160566331362116,0.7604605441114546,0.5781664845265234,0,1.9423269701074057,-0.005412985631942707
ScrunK,t,47,33.04255319148936,13.949942484354713,0.2340425531914893,0.1489361702127659,39.63829787234042,114.40425531914892,-74.76595744680851,3.297872340425532,0.2127659574468085,0.0212765957446808,0.1818181818181818,0.225,0.2340425531914893,0.0,0.275,0.0,0.0425531914893617,0.7272727272727273,0.0,2.234042553191489,0.1063829787234042,0.8936170212765957,0.723404255319149,0.5106382978723404,0.0,2083.196034730881,176.5546028755359,451.55900211602,37.69157048154437,0.8328769124486094,0.0201031691474887,8208.727045797505,896.066811813836,349.44617990067815,38.8540487890729,0.3461878958688848,0.0558827483079687,0.1658130600809487,0.0569325451500448,0.5649960953047768,0.0515828574199178,20.50008958747698,0.355080671197196,0.3630774123578871,2,-2.8875688971548947,-5.7624555114596925
Senzu,t,47,78.51063829787235,21.830555882717565,0.7446808510638298,0.3191489361702128,97.95744680851064,91.02127659574468,6.9361702127659575,1.851063829787234,0.2553191489361702,0.0,0.3142857142857143,0.375,0.4893617021276595,0.1428571428571428,0.125,0.5555555555555556,0.1489361702127659,0.6571428571428571,0.0,1.8297872340425527,0.2978723404255319,0.5319148936170213,0.4893617021276595,0.5106382978723404,0.0,2061.9522828845675,97.86619218716528,574.9958260910978,86.71265183911757,1.029153521484471,0.0827104815765496,8070.544284766618,451.86060930932393,432.956207329541,70.11410715914472,0.3467197888836832,0.034807938497158,0.2074750067646605,0.0763278130337305,0.5638284655204528,0.0257082439417293,13.62934724092286,0.3357673038500186,0.3903419437205083,4,-0.3970875324888897,2.1969396875308163
Snax,t,206,63.07766990291263,26.234086523099407,0.5242718446601942,0.2281553398058252,79.50970873786407,107.9271844660194,-28.41747572815534,5.868932038834951,0.2572815533980582,0.029126213592233,0.1851851851851851,0.2893081761006289,0.3203883495145631,0.1574074074074074,0.2578616352201258,0.293103448275862,0.1116504854368932,0.7777777777777778,0.0185185185185185,2.79126213592233,0.4271844660194174,0.7669902912621359,0.8932038834951457,0.6990291262135923,0.0048543689320388,2032.4252579528284,93.27452961736276,555.8266800075256,86.11084977160917,1.0202763255224363,0.1266271853817193,8026.438327553139,1961.450141975492,435.2392718955008,96.98933991968713,0.4114514476767607,0.0733733185090669,0.2140087255108,0.0434126087756522,0.6030143087613645,0.078030452461789,17.033802661870062,0.6262672071811299,0.4900556493605768,3,1.5263600999426772,-0.038829896072352425
