cluster,n_players,players,adr_std_mean,kpr_mean,survival_rate_mean,damage_per_round_mean,damage_taken_per_round_mean,damage_diff_per_round_mean,util_damage_per_round_mean,opening_kill_rate_mean,opening_death_rate_mean,opening_duel_success_mean,multi_kill_rate_mean,rifle_kill_share_mean,awp_kill_share_mean,grenades_per_round_mean,he_grenades_per_round_mean,flashbangs_per_round_mean,smokes_per_round_mean,fire_nades_per_round_mean,decoys_per_round_mean,avg_distance_to_enemy_mean,avg_distance_to_enemy_std_mean,avg_distance_to_team_centroid_mean,avg_distance_to_team_centroid_std_mean,relative_team_centroid_distance_mean,relative_team_centroid_distance_std_mean,avg_distance_moved_per_round_mean,avg_distance_moved_per_round_std_mean,avg_distance_to_closest_teammate_mean,avg_distance_to_closest_teammate_std_mean,time_near_enemy_rate_mean,time_near_enemy_rate_std_mean,first_contact_rate_mean,first_contact_rate_std_mean,time_stationary_rate_mean,time_stationary_rate_std_mean,kast_std_mean,impact_std_mean,rating_std_mean
0,39,"910, afro, alistair, broky, cmtry, flashie, gr1ks, hen1, hypex, jame, jee, kl1m, m0nesy, martinezsa, maxxkor, meyern, mo0n, modo, molodoy, osee, phzy, s1mple, s1zzi, saadzin, saffee, sh1ro, slaxz-, stavn, story, sunpayus, torzsi, try, ultimate, w0nderful, woxic, yxngstxr, z4kr, zorte, zywoo",24.651842931655228,0.5908194507219086,0.30916798083683217,87.05481911603803,98.00444510967536,-10.94962599363734,2.41373424733856,0.11548121896290293,0.09657393753112159,0.4879634864560903,0.13406959449386105,0.41736522150798877,0.342400445331763,2.3457559356292625,0.07461697860262684,1.1235799064463021,0.7393881290108564,0.4033296708095413,0.004841250759935477,2110.734173270151,128.04788147795745,507.2455707054588,92.53726739709614,0.9277566367834538,0.08460918118170954,8774.990707788398,1298.5579911672523,373.02990933827874,80.34383998493654,0.33501587174329434,0.0844512747756306,0.14350330944068823,0.043269109527333066,0.5815531043048033,0.04732307948208287,15.693355144784677,0.6154375455827359,0.45847743323474377
1,35,"aleksib, alex, alex666, apex, aw, beastik, biguzera, blitz, boombl4, chr1zn, fallen, gafolo, gizmy, hooxi, hunter-, karrigan, kashl1d, liazz, lnz, magixx, maj3r, maka, max, mercury, mezii, neityu, nin9, nitr0, s1n, siuhy, snappi, techno4k, westmelon, x5g7v, xertion",21.813119961841224,0.5054473958688508,0.2508887974115948,73.49016812642668,106.25535845031895,-32.76519032389227,4.2622777072851,0.10482514310810818,0.17082814431128535,0.2930920774399845,0.11141715795783128,0.691720922226164,0.02910374840380059,2.815764279513997,0.23008534170906345,0.9979456646011655,0.9878592490193648,0.593672112255798,0.006201911928605046,2066.3692283463797,121.26432055615325,539.5602174325816,97.32161990696582,0.9801288473796721,0.09374096492574331,8791.63206955127,1431.8761867899386,397.2113432344435,87.10810194200917,0.3750953826592674,0.07965597204033809,0.185041023937061,0.058155944110049165,0.5762458114481047,0.05160727513418031,17.24851777079896,0.5564476958122166,0.42449833268364173
2,15,"bart4k, brollan, controlez, daps, doc, fer, graviti, lucky, misutaaa, qw1nk1, rdnzao, v$m, xeedo, xkacpersky, zero",19.926169809520584,0.48704455963035187,0.16232984055292213,73.99007732310852,113.04473576908443,-39.05465844597594,3.2976304212872463,0.1872175041271479,0.18254164580506654,0.3602216474043099,0.10119501114139658,0.696722017135727,0.0021505376344086,1.587056147213669,0.20507104512665908,0.43797573409342905,0.4753032833933389,0.4678242503850742,0.0008818342151675467,1987.5599322044473,90.04033996062883,527.1128168152777,126.20898231466872,0.9880147508109147,0.1144856361352559,7736.339832834643,877.6304853183028,383.8747628520762,111.71761075191638,0.43958212065831537,0.09741470992106778,0.23312282077360888,0.07399239639845812,0.6235312766215712,0.03883974106389452,13.885841113336076,0.45544311065460363,0.33721455349867324
3,14,"aleks, brnz4n, corn, crepow, ex3rcice, jota, nealan, nekiz, scrunk, sjuush, tabsen, th0r, tjp, venomzera",24.973542462505474,0.41313150260773945,0.12868412809447904,63.85013387921334,118.92493961648427,-55.074805737270935,3.472338707811947,0.13083395373513745,0.2051207580244037,0.23124870161830294,0.084524252842038,0.6538467497114641,0.019926213048148313,1.8601298248291727,0.25195317211667356,0.5779925636802521,0.6143360159015877,0.4048975146057819,0.010950558524877248,2083.993426778275,174.84841439494468,513.445321287327,102.07753211963362,1.0072710383291152,0.10763113136514356,7208.484429888056,1449.0068084177062,364.1248493037203,90.89238446106062,0.3925066841109367,0.09060713181861708,0.19197317273740824,0.05797607353846183,0.6241285311456741,0.06327431251847686,20.680624798265598,0.5602711506558521,0.4563511636782655
4,49,"b1t, belchonokk, blamef, c4llm3su3, dgt, dziugss, electronic, esenthial, fame, faven, frozen, grim, heavygod, im, jabbi, jba, jks, jt, koala, krabeni, krazy, kscerato, luken, masval, mzinho, n1ssim, naf, nicx, niko, nilo, piriajr, pr, rainwaker, ropz, s1ren, sausol, sfade8, shock, spinx, susp, swisher, tenzy, teses, tn1r, wicadia, yekindar, yuurih, zont1x, zweih",26.756755327163496,0.609752676788067,0.26300376092868355,87.09843744050791,104.11132825433204,-17.01289081382414,3.8915248294971323,0.1227744183078274,0.14177765459043543,0.41869165075208786,0.1431039829173553,0.7558375776877176,0.006755605995584232,2.0511419436176213,0.3378686368348973,0.5631506854441607,0.6102881599107436,0.537284697973623,0.0025497634541963507,2082.273854173718,138.77690944156532,630.4976270354198,139.97631584620754,1.094689021810002,0.1385614512500496,8667.873767160594,1507.4569235727636,474.7806978090536,128.31021130297123,0.3855591843377696,0.08884355101286955,0.2179638452977183,0.06506609264255085,0.5738227983210531,0.055610123700586225,16.742724878839365,0.6401746140515153,0.46724486846633767
5,63,"art, asap, azuwu, br0, bymas, cairne, cobrazera, d1ledez, dav1g, dem0n, dexter, donk, dumau, elige, emiliaqaq, fl4mus, flamez, huasopeek, ins, insani, jamyoung, jcobbb, jdc, jl, kensizor, kisserek, kvem, kyousuke, lake, latto, launx, luchov, magnojez, makazze, malbsmd, matys, mopoz, moseyuh, nertz, nettik, nota, npl, rez, ryu, sdy, senzu, sk0r, snax, snow, sonic, soulfly, staehr, starry, stressarn, tauson, twistzz, vexite, xantares, xelex, xerolte, xfl0ud, xielo, zero ",29.562034381424,0.6258496815420835,0.2322547603688165,89.5876921189668,108.57517089892397,-18.987478779957183,4.339303130862009,0.16510187221565423,0.1949257075981361,0.4018015982584293,0.1497914935236294,0.7321324496639717,0.00790038959015443,1.913856595398777,0.2794281455290944,0.5521544953625007,0.5457960372713299,0.5298668758096691,0.006611041426182592,2030.4984488390685,129.73274870045086,540.1409525056894,107.53193969076023,0.9840467596609118,0.11317020786335588,8233.296241827196,1469.1573252664152,386.27274774531116,98.83528040292792,0.4093427134403505,0.08325722291606809,0.22480993465391527,0.05822524959025286,0.5945479253031699,0.05939529837157167,17.775002924548566,0.688866282542595,0.5051932447674157
