cluster,n_players,players,adr_std_mean,kpr_mean,survival_rate_mean,damage_per_round_mean,damage_taken_per_round_mean,damage_diff_per_round_mean,assists_per_round_mean,flash_assists_per_round_mean,trade_kill_rate_mean,death_traded_rate_mean,trade_participation_mean,opening_kill_rate_mean,opening_death_rate_mean,opening_duel_success_mean,multi_kill_rate_mean,rifle_kill_share_mean,awp_kill_share_mean,decoys_per_round_mean,avg_distance_to_enemy_mean,avg_distance_to_enemy_std_mean,avg_distance_to_team_centroid_mean,avg_distance_to_team_centroid_std_mean,relative_team_centroid_distance_mean,relative_team_centroid_distance_std_mean,avg_distance_moved_per_round_mean,avg_distance_moved_per_round_std_mean,avg_distance_to_closest_teammate_mean,avg_distance_to_closest_teammate_std_mean,time_near_enemy_rate_mean,time_near_enemy_rate_std_mean,first_contact_rate_mean,first_contact_rate_std_mean,time_stationary_rate_mean,time_stationary_rate_std_mean,kast_std_mean,impact_std_mean,rating_std_mean
0,12,"aleks, brnz4n, corn, crepow, ex3rcice, nealan, nekiz, scrunk, sjuush, tabsen, th0r, tjp",23.289593086811845,0.4026216736772834,0.13148068912609856,61.70015619241556,119.92393748907291,-58.223781296657364,0.14786658089023744,0.02138750060480331,0.1324954560673459,0.05407037320857196,0.09943528693528693,0.1267833052557389,0.20228651962541713,0.2242654605299954,0.08115131085539355,0.6538404227001333,0.01886128364389233,0.011982000818705998,2091.7308546292675,184.3744619235009,513.6996197140913,102.68969029331562,1.0113412588436657,0.1104728905310996,7150.408880428119,1397.0240376400652,367.76145092791165,95.21574653107466,0.3911576083149027,0.08862247411100282,0.18728923429142572,0.056223638639582164,0.626199600729086,0.061290580237395205,20.321930427361007,0.5296937593623884,0.43735332236552243
1,29,"asap, beastik, br0, cairne, cobrazera, dav1g, dem0n, donk, dumau, insani, jabbi, jcobbb, kensizor, kisserek, kyousuke, latto, luchov, makazze, mopoz, nettik, nota, npl, piriajr, ryu, snow, soulfly, venomzera, xelex, xerolte",30.18116776080382,0.6403495414838405,0.23338885995197314,92.03614185740103,108.89322302172226,-16.857081164321233,0.2038219241514846,0.02010495975713255,0.281198985051269,0.25948054689926603,0.3796665647561335,0.1657374034096641,0.18953255082102127,0.41779462638679826,0.1586602889207977,0.7289405911410214,0.007365378733256037,0.005737425350970351,2028.4445666386546,136.32948281144786,545.728902801984,115.01726368525391,0.9868148312860315,0.11733372762054164,8235.537557037404,1525.2697799620585,390.41173632086,98.70468398120262,0.4159654357126686,0.08846067713231243,0.22440507221867598,0.05827527741181554,0.5937947620315294,0.062268116379813734,17.909411455424298,0.709073832017856,0.5182142537240464
2,40,"910, afro, alistair, broky, cmtry, gr1ks, hen1, hypex, jame, jee, kashl1d, kl1m, m0nesy, martinezsa, maxxkor, meyern, mo0n, modo, molodoy, nin9, osee, phzy, s1mple, s1zzi, saadzin, saffee, sh1ro, slaxz-, stavn, story, sunpayus, torzsi, try, ultimate, w0nderful, woxic, yxngstxr, z4kr, zorte, zywoo",24.880414304495936,0.5833396048479494,0.3064510965868473,86.10179428674135,98.54179703612068,-12.44000274937933,0.19391321921651983,0.08314128478885577,0.24558093098682737,0.14122649751591995,0.24197530212113239,0.103730552125194,0.10078568451640732,0.4618755104057991,0.13043870849029943,0.41158544703089517,0.3492523660166508,0.0059106956814132805,2112.4160632425387,129.45366298163435,504.1547584103126,93.85489745503665,0.9267277668076155,0.08508440079457627,8777.45461202049,1316.961542331476,369.5035956759261,80.68446720675907,0.3355508021417129,0.08665465795300167,0.1423008493375323,0.04409709674622414,0.5827829793845805,0.04780523188498368,16.05328686344283,0.6171335578187009,0.4600168835472543
3,48,"art, aw, azuwu, bart4k, bymas, d1ledez, elige, emiliaqaq, faven, fl4mus, flamez, huasopeek, ins, jamyoung, jdc, jl, jota, jt, kvem, lake, launx, lnz, magnojez, malbsmd, matys, moseyuh, neityu, nertz, rez, s1ren, sausol, senzu, sfade8, sk0r, snax, sonic, staehr, starry, stressarn, swisher, tauson, twistzz, vexite, xantares, xertion, xielo, yekindar, zero ",28.67695571094191,0.602077182309975,0.22817709975489017,86.4205236001452,108.62083661433728,-22.200313014192073,0.19673225789803372,0.021155079392536746,0.0,0.0,0.0,0.16285257763560448,0.19265314579707038,0.3939769702401518,0.14007322644185596,0.7350641846703562,0.009009940318813114,0.005788386957785336,2036.9667092609027,127.48225425674083,551.9083165380903,112.50971091795206,1.000854285591431,0.11404778595517036,8269.819570078784,1506.6083900156639,397.9602972423199,103.26343055115694,0.4043389604532382,0.08180444811771813,0.22204748033156618,0.06102027754762104,0.5937895671621469,0.05878138444513562,18.289215046078592,0.7042566243210101,0.5198674903072413
4,16,"brollan, chr1zn, controlez, daps, dexter, doc, fer, graviti, lucky, misutaaa, qw1nk1, rdnzao, v$m, xeedo, xkacpersky, zero",20.810978794707218,0.49416907880092037,0.1614224167626041,74.50273666092114,113.04231420747979,-38.53957754655866,0.19006089379822386,0.025653351786386246,0.1726490563910178,0.16374090202831648,0.22982888746467456,0.17756493420719893,0.18968649101722457,0.3425386215092097,0.10227719698499783,0.6838011948798373,0.003801843317972344,0.00286685014507595,1997.1305236855949,94.81557820357702,519.8798398758981,126.60306475977424,0.9801313997538228,0.11459128600892964,7738.693516635808,846.3583040870845,382.0478193151338,114.35605620991555,0.43397615005611545,0.09478555588709654,0.23311186593134103,0.07651835411171798,0.623457582230593,0.03725806434888678,13.599728552879427,0.4747982531071642,0.34161394139103163
5,1,flashie,0.0,0.6,0.3,81.1,99.4,-18.3,0.2,0.0,0.3333333333333333,0.1428571428571428,0.3,0.5,0.0,1.0,0.2,0.6666666666666666,0.0,0.0,2039.441226060467,0.0,648.2720514974127,0.0,0.9775212168083448,0.0,8114.385003311023,0.0,500.4147176075711,0.0,0.33955810832263,0.0,0.171604635388856,0.0,0.5602412985422809,0.0,0.0,0.0,0.0
6,37,"b1t, blamef, c4llm3su3, dgt, dziugss, fame, frozen, grim, heavygod, im, jba, jks, koala, krabeni, krazy, kscerato, luken, masval, mzinho, n1ssim, naf, nicx, niko, nilo, pr, rainwaker, ropz, shock, spinx, susp, tenzy, teses, tn1r, wicadia, yuurih, zont1x, zweih",27.03295822622221,0.6194513700195179,0.27712921327591933,88.24047826991925,102.42647486330868,-14.185996593389438,0.1890694976437836,0.023982441268503612,0.14109469812225162,0.11893331277841068,0.17484054041391514,0.11697474761506586,0.137889696440518,0.4227502981622266,0.14680119910070935,0.7592411046078263,0.005378891711095676,0.0018754012783712651,2088.992731469346,141.69122162496905,640.3406553376162,141.3749165261638,1.108732943434802,0.14092988179073496,8703.393117049882,1438.7363072548403,484.9581769837586,129.1947000192546,0.3809740341639011,0.09012655224524269,0.21718877081291155,0.06392296365028745,0.5704517289767775,0.053919590792502504,16.158465832699232,0.6118748444622792,0.44804187509729443
7,32,"aleksib, alex, alex666, apex, belchonokk, biguzera, blitz, boombl4, electronic, esenthial, fallen, gafolo, gizmy, hooxi, hunter-, karrigan, liazz, magixx, maj3r, maka, max, mercury, mezii, nitr0, s1n, sdy, siuhy, snappi, techno4k, westmelon, x5g7v, xfl0ud",21.476807755686444,0.5021014462750608,0.24691529166125137,73.22332897418241,106.0344560501905,-32.811127076008084,0.2114196225144256,0.05160226250428608,0.17184894885319502,0.1247656701847698,0.17831439384432834,0.10209109770835562,0.1638451673386011,0.295108535548598,0.10920099497994022,0.7131649590348229,0.0128084749333453,0.005442057905180875,2065.6473721032003,118.33954716329514,543.065577044623,93.49444019774226,0.9842861907772725,0.09594242746475586,8864.845975338249,1495.7665256009013,397.87255865227513,88.91640442880471,0.37491771442589006,0.07927930606480701,0.18930862478354576,0.057936447906357325,0.5726200366425971,0.05377997262244993,17.34578915840467,0.5398450147819073,0.4135383926680699
