cluster,n_players,players,adr_std_mean,kpr_mean,survival_rate_mean,damage_per_round_mean,damage_taken_per_round_mean,util_damage_per_round_mean,assists_per_round_mean,flash_assists_per_round_mean,trade_kill_rate_mean,death_traded_rate_mean,opening_kill_rate_mean,opening_death_rate_mean,opening_duel_success_mean,multi_kill_rate_mean,he_grenades_per_round_mean,flashbangs_per_round_mean,smokes_per_round_mean,fire_nades_per_round_mean,decoys_per_round_mean,avg_distance_to_enemy_mean,avg_distance_to_enemy_std_mean,avg_distance_to_team_centroid_mean,avg_distance_to_team_centroid_std_mean,relative_team_centroid_distance_mean,relative_team_centroid_distance_std_mean,avg_distance_moved_per_round_mean,avg_distance_moved_per_round_std_mean,avg_distance_to_closest_teammate_mean,avg_distance_to_closest_teammate_std_mean,time_near_enemy_rate_mean,time_near_enemy_rate_std_mean,first_contact_rate_mean,first_contact_received_rate_mean,time_stationary_rate_mean,time_stationary_rate_std_mean,kast_std_mean,impact_std_mean,rating_std_mean
0,70,"apex, art, asap, aw, azuwu, beastik, biguzera, boombl4, brollan, bymas, cairne, d1ledez, dav1g, dem0n, donk, dumau, elige, emiliaqaq, fl4mus, flamez, gizmy, huasopeek, ins, insani, jamyoung, jcobbb, jdc, jl, jota, kensizor, kisserek, kvem, kyousuke, lake, latto, launx, lnz, luchov, magnojez, makazze, malbsmd, matys, mopoz, nertz, nettik, nota, npl, qw1nk1, rez, ryu, senzu, sfade8, sk0r, snax, snow, sonic, soulfly, staehr, stressarn, tauson, tjp, twistzz, venomzera, vexite, xantares, xelex, xertion, xielo, yekindar, zero",25.949438439639692,0.6022937258099439,0.2403434863250582,87.12556798553616,106.34234269347861,3.721763667517746,0.20326619894443748,0.02311158614489211,0.2816767094361705,0.2713676998728472,0.10218481992761369,0.15363031313848197,0.3961738222574421,0.14398870902837824,0.2687543906482428,0.5894601172385227,0.5810877334244112,0.5384908273634487,0.0056819308769173755,2030.2948708023875,116.70402736462113,544.0672642823585,99.84944562189264,0.9852409524050216,0.1015737420106626,8268.26666854588,1361.7487280190778,389.78790766562827,87.06835243051496,0.4076595235846833,0.0756686867445885,0.09678752046453999,0.15258293031041562,0.5937799327115665,0.052772561629707504,16.015290893469558,0.6159920205269688,0.45599098092452794
1,42,"aleks, bart4k, brnz4n, chr1zn, cobrazera, controlez, corn, crepow, daps, dexter, doc, electronic, ex3rcice, fer, gafolo, graviti, hen1, hooxi, karrigan, krazy, lucky, luken, max, misutaaa, nealan, neityu, nekiz, rdnzao, scrunk, siuhy, sjuush, tabsen, techno4k, th0r, try, v$m, westmelon, x5g7v, xeedo, xerolte, xfl0ud, xkacpersky",18.067160628305526,0.45965906778681276,0.18403277178702523,68.26605471077137,110.78874325673137,3.1225659276134725,0.17258760395398048,0.027765716715586666,0.34560574922318554,0.23630334303385375,0.059770814745172075,0.15288416167649274,0.28275518199382405,0.09488120677936902,0.2250034328798303,0.6410881968551755,0.6628672643206047,0.4508077374359266,0.006864123274859231,2043.575323214648,117.09053503831058,529.9093849799028,95.88994174536693,1.0002899676211894,0.09553840377983194,7804.259998174442,1060.221789117976,389.1664668645572,89.77893223183054,0.4015233147345702,0.08019115850874248,0.06823396366445185,0.1396134891564058,0.6109663365957734,0.04134294463054859,14.361421909955446,0.43475966950693035,0.34061416387958465
2,49,"b1t, blamef, blitz, br0, c4llm3su3, dgt, dziugss, esenthial, fame, faven, frozen, grim, heavygod, im, jabbi, jba, jks, jt, koala, krabeni, kscerato, masval, mezii, molodoy, moseyuh, mzinho, n1ssim, naf, nicx, niko, nilo, piriajr, pr, rainwaker, ropz, s1ren, sausol, shock, spinx, starry, susp, swisher, tenzy, teses, tn1r, wicadia, yuurih, zont1x, zweih",22.982802299692256,0.6140343898470673,0.2846569321125754,88.24753749097665,100.52681513810178,3.786622741014811,0.19105248166514574,0.02379845307947406,0.2966604436444647,0.2521202135197853,0.07653357986138241,0.1056146845476029,0.4211969762857498,0.14480990367096877,0.34280445163696344,0.5725606731551237,0.6071000371879541,0.5504618507333155,0.0029683198666165447,2082.835694385069,129.7460187904888,622.8065989324044,129.64102763207168,1.0867393660778943,0.12973895795496143,8660.827106384297,1367.7673800008185,467.51313626129735,115.42288796361271,0.3852539391910352,0.08272134940017294,0.08206992983938927,0.09833106538180952,0.5739062092521718,0.05070914287615222,14.708463124088388,0.5547421459467318,0.40512662038835384
3,53,"910, afro, aleksib, alex, alex666, alistair, belchonokk, broky, cmtry, fallen, flashie, gr1ks, hunter-, hypex, jame, jee, kashl1d, kl1m, liazz, m0nesy, magixx, maj3r, maka, martinezsa, maxxkor, mercury, meyern, mo0n, modo, nin9, nitr0, osee, phzy, s1mple, s1n, s1zzi, saadzin, saffee, sdy, sh1ro, slaxz-, snappi, stavn, story, sunpayus, torzsi, ultimate, w0nderful, woxic, yxngstxr, z4kr, zorte, zywoo",21.02817854786368,0.558375279637406,0.3055258061764186,82.19814629466954,96.94032136371683,2.8202673959847235,0.20135003287645456,0.07849383010520869,0.3488841843292401,0.22560873272101456,0.06047652180969466,0.0749094037162179,0.4346434461108376,0.1257877431997194,0.12192037310771069,1.118277141008841,0.8429739896663224,0.46706994540685376,0.005327717668435185,2104.12434823728,113.57650150493357,515.6815524976174,82.51354464517182,0.940654468172086,0.0755607123096328,8887.927801529822,1222.0341647593677,377.4697690809967,70.04750063783092,0.3446484317650865,0.0759387146814589,0.0703679125195239,0.07593840997990015,0.5767452288098815,0.044008334927710356,14.512933895428363,0.517610899414088,0.3897011861615214
