cluster,n_players,players,adr_std_mean,kpr_mean,survival_rate_mean,damage_per_round_mean,damage_taken_per_round_mean,damage_diff_per_round_mean,util_damage_per_round_mean,assists_per_round_mean,flash_assists_per_round_mean,trade_kill_rate_mean,death_traded_rate_mean,trade_participation_mean,opening_kill_rate_mean,opening_death_rate_mean,opening_duel_success_mean,multi_kill_rate_mean,rifle_kill_share_mean,awp_kill_share_mean,grenades_per_round_mean,he_grenades_per_round_mean,flashbangs_per_round_mean,smokes_per_round_mean,fire_nades_per_round_mean,decoys_per_round_mean,avg_distance_to_enemy_std_mean,avg_distance_to_team_centroid_std_mean,relative_team_centroid_distance_std_mean,avg_distance_moved_per_round_std_mean,avg_distance_to_closest_teammate_std_mean,time_near_enemy_rate_mean,time_near_enemy_rate_std_mean,first_contact_rate_mean,first_contact_rate_std_mean,time_stationary_rate_std_mean,kast_std_mean,impact_std_mean,rating_std_mean
0,40,"910, afro, alistair, broky, cmtry, gr1ks, hen1, hypex, jame, jee, kashl1d, kl1m, m0nesy, martinezsa, maxxkor, meyern, mo0n, modo, molodoy, nin9, osee, phzy, s1mple, s1zzi, saadzin, saffee, sh1ro, slaxz-, stavn, story, sunpayus, torzsi, try, ultimate, w0nderful, woxic, yxngstxr, z4kr, zorte, zywoo",24.880414304495936,0.5833396048479494,0.3064510965868473,86.10179428674135,98.54179703612068,-12.44000274937933,2.4841667532240614,0.19391321921651983,0.08314128478885577,0.24558093098682737,0.14122649751591995,0.24197530212113239,0.103730552125194,0.10078568451640732,0.4618755104057991,0.13043870849029943,0.41158544703089517,0.3492523660166508,2.3963731209823735,0.07387224379273356,1.1411677486866227,0.7671103223373092,0.4083121104842946,0.0059106956814132805,129.45366298163435,93.85489745503665,0.08508440079457627,1316.961542331476,80.68446720675907,0.3355508021417129,0.08665465795300167,0.1423008493375323,0.04409709674622414,0.04780523188498368,16.05328686344283,0.6171335578187009,0.4600168835472543
1,61,"azuwu, bart4k, blamef, bymas, c4llm3su3, d1ledez, elige, emiliaqaq, ex3rcice, faven, fl4mus, flamez, grim, heavygod, huasopeek, im, jamyoung, jba, jdc, jl, jt, kscerato, kvem, lake, launx, magnojez, malbsmd, masval, matys, moseyuh, mzinho, naf, nertz, niko, pr, rainwaker, rez, s1ren, sausol, senzu, sfade8, shock, sk0r, sonic, spinx, staehr, starry, stressarn, swisher, tauson, teses, tjp, tn1r, twistzz, vexite, wicadia, xantares, xielo, yekindar, zero, zero ",27.772081696457033,0.6118621620498121,0.243600056467147,87.13141804350872,106.9218938085389,-19.790475765030166,4.064551946799692,0.1869353052971713,0.017542259601479857,0.00167524231183439,0.0013994402239104343,0.002144936417956182,0.14994991871440747,0.18226147143416266,0.4011784667413616,0.14308602148900823,0.7430482822030299,0.007022474601522836,1.9430562275014398,0.29464245537465134,0.5470688384452955,0.553428850196572,0.542835572069256,0.005080511415665148,129.28904482950696,119.95866845075253,0.12066210483760172,1507.4412761332007,108.51937729107067,0.40033569383108686,0.0811029748297022,0.22263798521936637,0.060136436052970296,0.05792825392328974,17.712030328418457,0.6683584916191831,0.49711619202868107
2,18,"aleks, brollan, controlez, corn, crepow, daps, doc, fer, graviti, krazy, luken, nealan, qw1nk1, rdnzao, th0r, v$m, xeedo, xkacpersky",20.510944349166856,0.4343107284421574,0.14187898706314223,66.75196706155607,116.71000421371542,-49.958037152159335,2.8015247017695413,0.1607640831679279,0.016801819350212594,0.17349228292958196,0.14044124039523542,0.1934932953740788,0.17999850230243253,0.1760291662152066,0.3345127865961199,0.08972375421111661,0.6502690121838186,0.011950844854070657,1.6236376367818262,0.23011603242359613,0.45659577789780326,0.5162440065460479,0.4140658021872501,0.006616017727128833,145.7658792324442,118.37135013035851,0.10910484756636973,934.9139493922243,112.60722291816222,0.42297764852958675,0.10031680406331239,0.22234414238159328,0.07440775475610187,0.03982386658336515,16.213444314315993,0.4508819955745113,0.34029841088796353
3,48,"aleksib, alex, alex666, apex, art, aw, beastik, belchonokk, biguzera, blitz, boombl4, chr1zn, electronic, fallen, fame, gafolo, gizmy, hooxi, hunter-, ins, jota, karrigan, krabeni, liazz, lnz, lucky, magixx, maj3r, maka, max, mercury, mezii, neityu, nekiz, nitr0, s1n, scrunk, sdy, siuhy, sjuush, snappi, snax, tabsen, techno4k, westmelon, x5g7v, xertion, xfl0ud",23.419173932366395,0.5054670105863114,0.2310452307705609,74.32398445186872,107.53356291044615,-33.209578458577454,4.290635175879051,0.2110665703396001,0.049421899580205854,0.1226084295724541,0.08949867968310882,0.1292179233754368,0.11492492605475907,0.1753718329107072,0.30157607046790513,0.10963569533060276,0.7114482353154657,0.012039231697063675,2.6427343767762017,0.24759645019135976,0.9143161655630493,0.9023961802918284,0.5737896152408549,0.004635965489109192,119.03255359162637,96.86166220720843,0.0999386709694865,1458.8416341872737,91.62217052155586,0.37793061450546156,0.08248903971994201,0.1923949657451188,0.05824165594046234,0.05528655775446293,17.447725669098592,0.578463691042041,0.44071029266077505
4,1,flashie,0.0,0.6,0.3,81.1,99.4,-18.3,0.1,0.2,0.0,0.3333333333333333,0.1428571428571428,0.3,0.5,0.0,1.0,0.2,0.6666666666666666,0.0,1.8,0.1,0.9,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.33955810832263,0.0,0.171604635388856,0.0,0.0,0.0,0.0,0.0
5,47,"asap, b1t, br0, brnz4n, cairne, cobrazera, dav1g, dem0n, dexter, dgt, donk, dumau, dziugss, esenthial, frozen, insani, jabbi, jcobbb, jks, kensizor, kisserek, koala, kyousuke, latto, luchov, makazze, misutaaa, mopoz, n1ssim, nettik, nicx, nilo, nota, npl, piriajr, ropz, ryu, snow, soulfly, susp, tenzy, venomzera, xelex, xerolte, yuurih, zont1x, zweih",29.02684019096379,0.6338585588348103,0.2453782680916255,90.92808445243477,106.76007336140506,-15.831988908970297,4.290874373653924,0.20217775080390962,0.022541537082260366,0.30035139664137483,0.2612217868975845,0.3880807629504204,0.14207262320312908,0.1669544352747321,0.41096188009354445,0.15436600156431288,0.7434501920960359,0.006824658022001883,1.8873346704578218,0.3121531460153792,0.5056500908118772,0.5527606995111449,0.5119645349142732,0.004806199205147106,140.58950162472564,130.1928345663338,0.13190081992905586,1471.2138823448768,114.3067870161535,0.4048391291553471,0.09002498112451568,0.22168249601682571,0.06242102159088916,0.05895050944718218,17.061189052433082,0.671977976531609,0.4873008640407605
