player_name,side,rounds_played,demo_count,adr,adr_std,kpr,survival_rate,damage_per_round,damage_taken_per_round,damage_diff_per_round,util_damage_per_round,assists_per_round,flash_assists_per_round,trade_kill_rate,death_traded_rate,trade_participation,opening_kill_rate,opening_death_rate,opening_duel_attempt_rate,opening_duel_success,multi_kill_rate,rifle_kill_share,awp_kill_share,grenades_per_round,he_grenades_per_round,flashbangs_per_round,smokes_per_round,fire_nades_per_round,decoys_per_round,avg_distance_to_enemy,avg_distance_to_enemy_std,avg_distance_to_team_centroid,avg_distance_to_team_centroid_std,relative_team_centroid_distance,relative_team_centroid_distance_std,avg_distance_moved_per_round,avg_distance_moved_per_round_std,avg_distance_to_closest_teammate,avg_distance_to_closest_teammate_std,time_near_enemy_rate,time_near_enemy_rate_std,first_contact_rate,first_contact_received_rate,first_contact_participation_rate,time_stationary_rate,time_stationary_rate_std,kast_std,impact_std,rating_std,cluster,pc1,pc2,predicted_cluster
lake,t,247,24,70.91497975708502,26.62484967394156,0.6396761133603239,0.2064777327935222,89.70040485829959,114.02429149797572,-24.323886639676115,5.9271255060728745,0.1740890688259109,0.0121457489878542,0.3037974683544304,0.2857142857142857,0.4210526315789473,0.1012145748987854,0.1983805668016194,0.2995951417004048,0.3378378378378378,0.1619433198380566,0.7278481012658228,0.0063291139240506,1.9109311740890689,0.3927125506072874,0.5060728744939271,0.4655870445344129,0.5384615384615384,0.0080971659919028,2076.6444259002114,123.4384450706537,501.0507913032039,98.92532922152652,0.91583548672058,0.0952336495217805,8524.975122164933,1304.2696206154153,342.51730407102525,102.57910788035396,0.3900550601688234,0.0564620384733997,0.0809716599190283,0.1740890688259109,0.2550607287449393,0.6063822258643763,0.0507943636137995,15.4063043077652,0.6610577550776066,0.4614432187583416,0,-2.737910684007371,-1.4510420062455378,0
latto,t,435,44,80.3632183908046,31.93400677385452,0.7632183908045977,0.3402298850574712,106.88735632183908,97.8367816091954,9.050574712643678,4.597701149425287,0.1862068965517241,0.0160919540229885,0.2981927710843373,0.2752613240418118,0.4091954022988506,0.0850574712643678,0.1057471264367816,0.1908045977011494,0.4457831325301205,0.2022988505747126,0.7981927710843374,0.0180722891566265,2.2413793103448274,0.3425287356321839,0.6597701149425287,0.6275862068965518,0.6114942528735632,0.0,2067.068413316599,103.25067840469134,516.7306650720702,114.20010486604352,0.9467845276075167,0.0971279865131746,8351.735691674256,1278.7012416159228,363.1240338563405,106.4428212474583,0.416911027084465,0.0804855254397888,0.0850574712643678,0.1126436781609195,0.1977011494252873,0.5988412566469034,0.0466696921638485,13.850551344892544,0.8577215395135311,0.5386509343411748,0,-1.6947024410805214,2.782391399438014,0
launx,t,265,28,60.1811320754717,23.75921328151908,0.4943396226415094,0.2377358490566037,76.01509433962264,106.00377358490566,-29.98867924528302,3.59245283018868,0.2415094339622641,0.0075471698113207,0.3129770992366412,0.3465346534653465,0.4188679245283019,0.1018867924528302,0.1698113207547169,0.2716981132075471,0.375,0.1018867924528302,0.6946564885496184,0.0,1.5509433962264152,0.3132075471698113,0.3849056603773585,0.4037735849056604,0.4415094339622641,0.0075471698113207,2076.3404121715807,134.73506616121483,523.3713836826919,86.71245717970478,0.9559341349690932,0.0805016373087988,7809.679580205661,1682.3019937355004,340.52098049444663,83.94157774992316,0.3947201929356182,0.0683884281814183,0.0792452830188679,0.1735849056603773,0.2528301886792453,0.5988112966017536,0.0752667825630588,16.420531686230426,0.6010978611218506,0.4624208328686233,0,-1.9180080202797425,-2.099601178369254,0
lnz,t,210,22,60.195238095238096,25.735179345675803,0.5047619047619047,0.2238095238095238,76.62857142857143,105.37619047619047,-28.747619047619047,5.252380952380952,0.238095238095238,0.0809523809523809,0.330188679245283,0.263803680981595,0.3714285714285714,0.0761904761904762,0.0952380952380952,0.1714285714285714,0.4444444444444444,0.1047619047619047,0.6981132075471698,0.0094339622641509,2.842857142857143,0.3095238095238095,0.9809523809523808,0.9809523809523808,0.5666666666666667,0.0047619047619047,2038.0934690111872,130.6760520601561,567.126351393204,133.43340047626708,1.0444464477345203,0.102124483614101,7840.118441110052,1030.6612319743615,439.4599393059619,101.77996416700589,0.4043390517472786,0.0712397457698709,0.0571428571428571,0.119047619047619,0.1761904761904762,0.5983687770059838,0.0377060570068848,17.754781173474615,0.7574306612194608,0.5155900109986886,1,-0.1744243647126706,-1.173555693835726,0
luchov,t,346,33,75.88728323699422,29.95488376157708,0.7109826589595376,0.2543352601156069,99.20809248554912,103.9364161849711,-4.728323699421965,4.300578034682081,0.1907514450867052,0.0317919075144508,0.2804878048780488,0.3062015503875969,0.4277456647398844,0.1184971098265895,0.1416184971098266,0.2601156069364161,0.4555555555555555,0.2167630057803468,0.7357723577235772,0.0121951219512195,1.9826589595375723,0.2572254335260115,0.6473988439306358,0.5404624277456648,0.5375722543352601,0.0,2017.0785826409813,115.89244047681628,524.397142293037,82.3528949839874,0.9729406884096986,0.0956486934348794,8421.031085096623,1723.4285659087775,391.31074883763455,96.1587636022176,0.389033575844229,0.0771112647079175,0.0982658959537572,0.1531791907514451,0.2514450867052023,0.5828415539017614,0.0644480276559689,15.437904669337756,0.7486784589036486,0.5131606301224855,0,-2.5856687716421267,1.9956437386350845,0
m0nesy,t,569,50,74.89279437609842,22.50992068453081,0.7258347978910369,0.3444639718804921,112.14411247803164,90.12302284710016,22.02108963093146,1.4885764499121266,0.1616871704745167,0.0562390158172231,0.3147699757869249,0.2117962466487935,0.367311072056239,0.0931458699472759,0.070298769771529,0.1634446397188049,0.5698924731182796,0.1862917398945518,0.3438256658595641,0.4697336561743341,2.216168717047452,0.0685413005272407,1.1107205623901582,0.6010544815465729,0.4112478031634446,0.0246045694200351,2064.8700353986005,97.59448264203168,519.5797147609663,84.0429805619533,0.897633152148579,0.0550083995883267,9507.85946511728,1163.367723868398,370.72242367382427,71.13131245158702,0.3255011110134589,0.0736447312906127,0.1142355008787346,0.0949033391915641,0.2091388400702987,0.5713489681382461,0.0396537231108376,13.230998465868035,0.5479103188671751,0.3922755008752278,3,4.767056972216961,3.396903039388641,3
magixx,t,367,33,59.56948228882834,16.592008314634427,0.5258855585831063,0.3106267029972752,74.95912806539509,97.69209809264304,-22.732970027247955,3.8174386920980927,0.217983651226158,0.0653950953678474,0.2746113989637305,0.3280632411067193,0.3705722070844686,0.0517711171662125,0.1362397820163488,0.1880108991825613,0.2753623188405797,0.1117166212534059,0.694300518134715,0.0207253886010362,3.754768392370573,0.2125340599455041,1.5313351498637602,1.32425068119891,0.6839237057220708,0.0027247956403269,2056.835219667313,141.8643785719045,624.1452162938754,84.97253166623136,1.0256694158739432,0.0865776160336208,9714.21405453486,1181.5001659785937,461.2449584366024,88.64975146880946,0.3394425572853332,0.0685288630532759,0.0817438692098092,0.1471389645776566,0.2288828337874659,0.5690325155397931,0.0432514035387002,14.81700453967872,0.408344956799557,0.3146851671074009,1,2.2689450478605213,-1.540246788051181,1
magnojez,t,367,36,74.90190735694823,28.91239185432316,0.6457765667574932,0.2615803814713896,93.04632152588556,106.5558583106267,-13.509536784741144,3.8256130790190737,0.2615803814713896,0.0544959128065395,0.2953586497890295,0.2693726937269373,0.3896457765667575,0.1008174386920981,0.1798365122615803,0.2806539509536784,0.3592233009708738,0.1553133514986376,0.6877637130801688,0.0,2.335149863760218,0.2098092643051771,0.8283378746594006,0.6811989100817438,0.6130790190735694,0.0027247956403269,2003.577403918292,110.80952271835768,598.1243798558729,94.49811232382224,1.0922977509840113,0.1157030187561241,7991.741746443385,1633.481598728641,454.5990236136918,84.93888423039851,0.414920454828815,0.0736573206036045,0.0735694822888283,0.1989100817438692,0.2724795640326976,0.5983892974282355,0.060479600910512,17.359464282562314,0.7280298002944321,0.5249567469580871,0,-2.747287173358312,0.0729637373924057,0
maj3r,t,228,25,52.96052631578947,23.54743281833369,0.3947368421052631,0.3245614035087719,64.3640350877193,94.65789473684212,-30.29385964912281,4.521929824561403,0.3026315789473684,0.0921052631578947,0.2666666666666666,0.2142857142857142,0.25,0.0350877192982456,0.087719298245614,0.1228070175438596,0.2857142857142857,0.0526315789473684,0.7,0.0,3.3026315789473686,0.2543859649122807,1.2982456140350878,1.1842105263157894,0.5657894736842105,0.0,2096.2698287999983,114.10377932133684,630.6860499891104,105.46590838872277,1.1039408872167282,0.1118242946384908,8811.45653372674,1510.5980926498423,499.9614747932229,90.28861478907312,0.3580626761393772,0.0918997877111685,0.0745614035087719,0.0701754385964912,0.1447368421052631,0.569269316615159,0.0555827593530821,16.338314697520296,0.5639279020804066,0.4245289610010637,1,2.309185074481538,-0.842332213143684,1
makazze,t,284,30,67.3556338028169,17.82698471595165,0.5774647887323944,0.2429577464788732,85.38380281690141,106.60211267605634,-21.218309859154928,3.933098591549296,0.1901408450704225,0.0070422535211267,0.1829268292682926,0.3069767441860465,0.3380281690140845,0.1514084507042253,0.1866197183098591,0.3380281690140845,0.4479166666666667,0.1338028169014084,0.7865853658536586,0.0,1.845070422535212,0.3908450704225352,0.4295774647887324,0.4929577464788732,0.5246478873239436,0.0070422535211267,1993.5671583989888,122.33643377797324,551.8253837759864,65.33706468804154,0.9736404787200676,0.0968056143834893,8549.278278922298,1403.9989818470349,371.86861836895343,70.39493837256299,0.4093651509263673,0.0674938581741295,0.1408450704225352,0.1901408450704225,0.3309859154929577,0.5966923141106633,0.0583421445686019,14.926571505269436,0.4367406441301699,0.3230821954510824,0,-3.058423731322117,-1.4390966991082128,0
malbsmd,t,221,20,70.91402714932127,23.76278764425221,0.6289592760180995,0.1990950226244343,90.4524886877828,110.72398190045249,-20.27149321266968,4.895927601809955,0.1764705882352941,0.0226244343891402,0.3093525179856115,0.2994350282485876,0.4343891402714932,0.1176470588235294,0.1628959276018099,0.2805429864253393,0.4193548387096774,0.1357466063348416,0.7769784172661871,0.0,1.7330316742081449,0.2760180995475113,0.4389140271493212,0.4524886877828054,0.5565610859728507,0.0090497737556561,2034.4263859782104,120.4542483509106,533.9066715309082,116.94150432343706,0.9892882177504092,0.0975914101474259,7622.55446499868,1108.8401163726746,352.4266538254997,89.55377263179425,0.4139890925284959,0.0744147451220077,0.0950226244343891,0.1764705882352941,0.2714932126696832,0.605526442524752,0.0489584445683546,14.869132090925929,0.5843361681467498,0.456675247076576,0,-2.913712352196576,-1.511460342933298,0
martinezsa,t,138,13,54.18840579710145,21.08452060873801,0.5434782608695652,0.3405797101449275,81.3768115942029,92.68840579710144,-11.31159420289855,1.710144927536232,0.1666666666666666,0.072463768115942,0.4,0.2747252747252747,0.3985507246376811,0.0434782608695652,0.0507246376811594,0.0942028985507246,0.4615384615384615,0.1304347826086956,0.52,0.24,2.536231884057971,0.0072463768115942,1.181159420289855,0.927536231884058,0.4130434782608695,0.0072463768115942,2098.97393181446,131.75843616569696,476.9863495121273,90.25060308129508,0.929738862172033,0.0875068688656158,9044.80283675037,1520.356383354824,351.2533211725783,81.72748485815266,0.3893781523095852,0.0622618946297828,0.0652173913043478,0.0434782608695652,0.108695652173913,0.5911752202132856,0.0419934215080924,16.219557330940244,0.5210004787454269,0.4123832424146396,2,5.054398322929077,0.0882261349674698,2
masval,t,220,18,65.36818181818182,19.502181017597263,0.55,0.2409090909090909,79.62272727272727,103.96818181818182,-24.345454545454544,3.977272727272727,0.2045454545454545,0.0272727272727272,0.3305785123966942,0.2335329341317365,0.359090909090909,0.0772727272727272,0.1136363636363636,0.1909090909090909,0.4047619047619047,0.1136363636363636,0.7272727272727273,0.0,2.363636363636364,0.2272727272727272,0.8727272727272727,0.7090909090909091,0.55,0.0045454545454545,2126.0652769973262,91.83690974139924,744.7578428178531,178.37124612407777,1.1207663963435324,0.1720063336093315,9429.417500898617,1527.1706819565206,562.5805558140337,177.93212299035892,0.3561336825813295,0.0614769130819908,0.0863636363636363,0.0863636363636363,0.1727272727272727,0.5587119278242604,0.046419532964191,13.901286608876624,0.4046840015199348,0.3350209169664589,4,-1.4055026065575682,1.556050295527681,4
matys,t,429,38,69.94638694638695,23.268317615349464,0.6107226107226107,0.2517482517482518,89.21911421911422,106.5944055944056,-17.375291375291376,3.0815850815850814,0.2517482517482518,0.0372960372960372,0.2633587786259542,0.292834890965732,0.3799533799533799,0.1025641025641025,0.1538461538461538,0.2564102564102564,0.4,0.1282051282051282,0.7786259541984732,0.0,1.9090909090909087,0.1748251748251748,0.5337995337995338,0.6083916083916084,0.5897435897435898,0.0023310023310023,2018.094376003798,90.1805063945951,539.3938329457761,106.7737535499197,0.9433402116934184,0.1363007201256013,8059.481974827402,1060.4001332270263,430.6956365181535,99.44775083510928,0.3928068870473011,0.0689389771225139,0.0909090909090909,0.1561771561771562,0.247086247086247,0.6110810512650301,0.0424334546463083,13.67191677947192,0.5885481286072896,0.4206754286851221,0,-1.636352661636732,-1.2156808785165911,0
max,t,346,33,58.19653179190752,20.09942576442175,0.4624277456647399,0.2630057803468208,71.92774566473989,102.39595375722544,-30.46820809248555,4.2601156069364166,0.2341040462427745,0.0462427745664739,0.3375,0.2823529411764706,0.3641618497109826,0.0520231213872832,0.1502890173410404,0.2023121387283237,0.2571428571428571,0.0924855491329479,0.73125,0.00625,2.739884393063584,0.2080924855491329,0.8641618497109826,1.03757225433526,0.6242774566473989,0.0057803468208092,2049.797890791393,115.90906989488782,526.1077605371747,97.16572863565662,0.9804754703309382,0.0719644997691217,8688.893778017286,1582.684719752053,380.4437536281691,81.6789822510465,0.3832058088970946,0.0745618800650241,0.0693641618497109,0.1358381502890173,0.2052023121387283,0.5826278655019409,0.04830175488449,13.52572291126012,0.402297451297218,0.3522192902192262,1,1.181370654516947,-3.378780841461501,1
mercury,t,260,23,60.70384615384615,20.72756035894899,0.5038461538461538,0.2846153846153846,76.46153846153847,96.93461538461538,-20.473076923076924,4.292307692307692,0.2384615384615384,0.0807692307692307,0.366412213740458,0.2956989247311828,0.3961538461538461,0.0538461538461538,0.1192307692307692,0.173076923076923,0.3111111111111111,0.1076923076923077,0.7786259541984732,0.0076335877862595,2.6192307692307693,0.15,0.926923076923077,0.946153846153846,0.5961538461538461,0.0,2098.70414134214,121.93769056315628,491.3417907584467,58.443682527983945,0.9927787089975486,0.0747238752642343,8915.021083156438,1183.9540064844873,385.5627292980719,62.6216501449693,0.375780141107378,0.0849605103649863,0.0692307692307692,0.1153846153846153,0.1846153846153846,0.5850188219691106,0.0449440837875018,9.19220865088016,0.4113466039101023,0.3202594467266851,1,2.7628944736619383,-2.517389284823683,1
meyern,t,346,33,50.79768786127168,26.128716660713533,0.4913294797687861,0.3468208092485549,73.08959537572254,89.378612716763,-16.289017341040463,1.5780346820809248,0.1618497109826589,0.0809248554913294,0.3647058823529411,0.2212389380530973,0.3236994219653179,0.0549132947976878,0.0433526011560693,0.0982658959537572,0.5588235294117647,0.0982658959537572,0.4,0.3529411764705882,2.066473988439306,0.0433526011560693,1.060693641618497,0.6560693641618497,0.3063583815028902,0.0,2131.523738951217,155.65897550816595,473.4759862366604,86.69470757888867,0.8982133472553663,0.0766295788189926,9034.063611993352,1537.7150125652124,338.4224034316892,64.92493569095414,0.3320259987349691,0.0952741123270713,0.0520231213872832,0.0578034682080924,0.1098265895953757,0.5589761364124738,0.0492917929561179,17.514633018178515,0.6233446923528306,0.4785585734844343,2,6.006254629129259,1.4910018670579823,2
mezii,t,286,27,61.78321678321678,26.52526207666844,0.5314685314685315,0.3391608391608391,76.81818181818181,93.006993006993,-16.18881118881119,2.8566433566433567,0.2027972027972027,0.0314685314685314,0.3618421052631579,0.2751322751322751,0.3741258741258741,0.0209790209790209,0.1013986013986013,0.1223776223776223,0.1714285714285714,0.1328671328671328,0.7631578947368421,0.0,2.4825174825174825,0.2517482517482518,0.7902097902097902,0.8741258741258742,0.5664335664335665,0.0,2072.2506904753773,88.27684810930907,604.6462266087377,119.49879409282154,0.983441487215704,0.1423143864787401,9151.937227767728,1093.621021790577,419.0414272955985,104.25018321298718,0.3494835596452509,0.059971262331531,0.0524475524475524,0.0839160839160839,0.1363636363636363,0.5558777170995788,0.0429973171036642,14.275309572820072,0.6450018426551708,0.4338477047577489,1,1.31650185591827,-0.1584822810884994,1
mo0n,t,220,18,60.93181818181818,25.107981939690514,0.5363636363636364,0.2818181818181818,88.19545454545455,99.0909090909091,-10.895454545454545,3.3,0.2363636363636363,0.0909090909090909,0.2966101694915254,0.2721518987341772,0.3545454545454545,0.059090909090909,0.059090909090909,0.1181818181818181,0.5,0.1181818181818181,0.3728813559322034,0.3983050847457627,2.8181818181818183,0.1045454545454545,1.3545454545454545,0.9045454545454544,0.4545454545454545,0.0,2178.429491528298,125.17357564477498,575.7587440255672,87.54955859127824,0.8946881868716638,0.0702926828451583,9742.97510240396,1497.110420005136,431.2414907648567,66.49790639769473,0.2824231500417452,0.0557512566816123,0.0818181818181818,0.0818181818181818,0.1636363636363636,0.5736191377971562,0.0421032845911283,15.838588369633818,0.41690805673973,0.3673517030303009,2,5.612030671360171,1.0572475927966982,2
modo,t,130,13,58.823076923076925,23.578416276286827,0.5461538461538461,0.4,79.03076923076924,84.48461538461538,-5.453846153846154,0.9076923076923076,0.2,0.0538461538461538,0.3661971830985915,0.2179487179487179,0.3307692307692307,0.023076923076923,0.0538461538461538,0.0769230769230769,0.3,0.1384615384615384,0.5211267605633803,0.323943661971831,2.246153846153846,0.0461538461538461,1.1307692307692307,0.6923076923076923,0.3769230769230769,0.0,2145.554280788807,136.69098182924645,494.5512495892816,76.7861873432968,0.898166732139073,0.0528018979794293,9001.765541819848,1009.3136578555952,347.25843471100325,50.27727933475074,0.2956196649817733,0.0630311164812398,0.0384615384615384,0.0461538461538461,0.0846153846153846,0.5591569605877791,0.0401864185828446,14.503665411071442,0.6057323451022077,0.3745703235813726,2,7.032862375842322,0.698518701976604,2
