player_name,side,rounds_played,adr,adr_std,kpr,survival_rate,damage_per_round,damage_taken_per_round,damage_diff_per_round,util_damage_per_round,assists_per_round,flash_assists_per_round,trade_kill_rate,death_traded_rate,trade_participation,opening_kill_rate,opening_death_rate,opening_duel_success,multi_kill_rate,rifle_kill_share,awp_kill_share,grenades_per_round,he_grenades_per_round,flashbangs_per_round,smokes_per_round,fire_nades_per_round,decoys_per_round,avg_distance_to_enemy,avg_distance_to_enemy_std,avg_distance_to_team_centroid,avg_distance_to_team_centroid_std,relative_team_centroid_distance,relative_team_centroid_distance_std,avg_distance_moved_per_round,avg_distance_moved_per_round_std,avg_distance_to_closest_teammate,avg_distance_to_closest_teammate_std,time_near_enemy_rate,time_near_enemy_rate_std,first_contact_rate,first_contact_rate_std,time_stationary_rate,time_stationary_rate_std,kast_std,impact_std,rating_std,cluster,pc1,pc2,predicted_cluster
dav1g,t,138,63.95652173913044,33.29079038177895,0.4855072463768116,0.2391304347826087,75.60144927536231,110.96376811594205,-35.36231884057971,2.789855072463768,0.2246376811594203,0.0072463768115942,0.2985074626865671,0.2,0.2971014492753623,0.2835820895522388,0.238095238095238,0.4318181818181818,0.0869565217391304,0.7014925373134329,0.0,1.934782608695652,0.1884057971014492,0.5579710144927537,0.7463768115942029,0.4347826086956521,0.0072463768115942,2037.1252298492168,132.9453900629252,540.0723297406548,91.74054444859202,1.0071858788291037,0.1335727758182107,8592.787715961224,1719.6511947851166,411.1983769843901,117.49187958447504,0.4331942644715448,0.0811159835398289,0.188663914485268,0.055131162822982,0.5928315867822516,0.0702645823324125,10.402138030950644,0.7720438069440756,0.5155541886393572,3,1.4479159690669916,-0.634305086932427,3
dem0n,t,265,77.95094339622642,23.68967557429139,0.7245283018867924,0.2943396226415094,103.4679245283019,101.09433962264151,2.373584905660377,4.181132075471698,0.1698113207547169,0.0188679245283018,0.3489583333333333,0.2299465240641711,0.4150943396226415,0.1302083333333333,0.160427807486631,0.4545454545454545,0.2113207547169811,0.8072916666666666,0.0,1.818867924528302,0.3169811320754717,0.4075471698113208,0.5735849056603773,0.5132075471698113,0.0075471698113207,2061.3226522714845,118.30756615356398,519.1696668967234,123.12559861359128,0.9441334371695992,0.1074648591819173,8315.829737177704,1470.49226404817,353.98350393413403,105.41650663433389,0.4142734382098463,0.0861331126020348,0.2365610543200002,0.0678215596556897,0.5679553871759488,0.056321152266534,18.992706750561087,0.6796908682815842,0.541408533322374,3,0.9018844285578376,2.778416788996554,3
dexter,t,56,73.08928571428571,30.46175311399161,0.625,0.1607142857142857,89.71428571428571,112.07142857142856,-22.357142857142858,8.053571428571429,0.1964285714285714,0.0535714285714285,0.4285714285714285,0.2765957446808511,0.5,0.0571428571428571,0.1063829787234042,0.2857142857142857,0.1071428571428571,0.6571428571428571,0.0285714285714285,2.321428571428572,0.375,0.8035714285714286,0.6785714285714286,0.4285714285714285,0.0357142857142857,2117.070751146246,142.450083935983,477.3648962792987,136.07662670740845,0.9114896858114916,0.1403009151642905,7638.875580109153,722.390919195893,370.0548920350872,156.738393136488,0.3721243231494165,0.0556324360218861,0.2188218848123679,0.074332725859982,0.6256522430790571,0.0200186007580345,12.360330811826104,0.700457439820579,0.4654431651859692,3,0.1923323492265994,-1.066434862237588,0
dgt,t,346,78.67630057803468,29.53104926416932,0.6907514450867052,0.3208092485549133,97.81502890173412,97.78323699421964,0.0317919075144508,3.0953757225433525,0.1878612716763005,0.0086705202312138,0.2552301255230125,0.1914893617021276,0.3063583815028902,0.1422594142259414,0.1191489361702127,0.5483870967741935,0.176300578034682,0.7824267782426778,0.0,1.569364161849711,0.3786127167630058,0.2861271676300578,0.407514450867052,0.4971098265895953,0.0,2090.3638315373905,173.3032440591379,654.0061622821073,147.2314451864979,1.1596579805829932,0.1109052543389355,8887.490362905139,1814.2997363681773,521.455232026315,133.32680369628892,0.3830381683905194,0.0919519041398988,0.2270422587464872,0.0636886633256491,0.5403659284295194,0.0682337820671809,21.00009285128701,0.6820118914736227,0.5004543288707014,4,1.9904955136118685,4.903576722948501,4
doc,t,59,62.86440677966102,16.50349631589965,0.5254237288135594,0.2203389830508474,85.1864406779661,108.67796610169492,-23.491525423728813,1.6779661016949152,0.2033898305084746,0.0169491525423728,0.2903225806451613,0.217391304347826,0.3220338983050847,0.2580645161290322,0.2826086956521739,0.3809523809523809,0.1186440677966101,0.6774193548387096,0.032258064516129,1.6610169491525424,0.2711864406779661,0.5423728813559322,0.4915254237288136,0.3559322033898305,0.0,1965.1066814044016,121.3784747633136,521.4942238954852,118.10853039946068,1.074619465905083,0.1918823608020957,7396.310016518111,975.9519055176428,398.6203986482726,136.15703520594056,0.438655646088142,0.0923578537258534,0.2406290360711705,0.0700841167076229,0.6197372638001482,0.0405105821237991,24.673022411013985,0.5672802847690048,0.4886345101978468,3,3.358876826423149,-1.4411863184047928,3
donk,t,367,93.04904632152588,29.7935117500798,0.8746594005449592,0.2833787465940054,121.74114441416894,107.03814713896458,14.70299727520436,4.801089918256131,0.2615803814713896,0.0136239782016348,0.2834890965732087,0.3231939163498099,0.4795640326975476,0.2118380062305296,0.1863117870722433,0.5811965811965812,0.2397820163487738,0.838006230529595,0.0062305295950155,2.002724795640327,0.3732970027247956,0.5068119891008175,0.5122615803814714,0.6103542234332425,0.0,1990.037208186772,126.78496439689016,543.1284160630861,87.99261224046009,0.899650172930503,0.0950238943938324,9581.429360320948,1727.1531090244189,349.72230969890256,66.7960595998791,0.380607159276403,0.0733887499596709,0.2021455021214573,0.0544828771601441,0.5632405144071879,0.0684109962350878,16.64144396865796,0.7961675695427364,0.5610592762022302,3,0.1920747356232123,5.176580369894449,3
dumau,t,436,77.51834862385321,25.3330278577165,0.7522935779816514,0.2545871559633027,99.96788990825688,107.88761467889908,-7.919724770642202,5.3807339449541285,0.2087155963302752,0.018348623853211,0.2835365853658536,0.283076923076923,0.4243119266055046,0.1798780487804878,0.2061538461538461,0.4682539682539682,0.1903669724770642,0.8292682926829268,0.0,2.3577981651376145,0.3646788990825688,0.7706422018348624,0.5825688073394495,0.6284403669724771,0.0114678899082568,2015.9336572721093,143.85508194816143,529.7707591847075,99.00345776880404,0.983376873362834,0.098034169576542,8263.090693650447,1358.4185699165532,369.25621650711327,83.06361817517053,0.42178092662944,0.099518815111269,0.2269545991230439,0.0706267841581084,0.6150139323470099,0.0595182906085032,16.87438559053959,0.677273628617517,0.4914433662839607,3,1.4963038133644502,1.7042430360591978,3
dziugss,t,265,75.83018867924528,32.92871189102038,0.720754716981132,0.2981132075471698,96.66415094339622,102.95471698113208,-6.290566037735849,3.7132075471698114,0.1849056603773584,0.0264150943396226,0.3036649214659686,0.2956989247311828,0.4264150943396226,0.1570680628272251,0.1290322580645161,0.5555555555555556,0.1962264150943396,0.7643979057591623,0.0052356020942408,1.913207547169812,0.4037735849056604,0.350943396226415,0.569811320754717,0.5886792452830188,0.0,2096.178847868085,167.92186408338264,610.9726604300646,151.6581549695324,1.0681507089783258,0.144584750335524,8178.745465452996,1159.011590324268,452.9384577998795,123.61757455455452,0.3946224728285573,0.0887623242833288,0.2214860454022272,0.082580965184551,0.5724587943824299,0.0420735752268833,14.191685964680593,0.6008068162610822,0.4186962133702744,4,1.7487048625361608,3.4854246579712096,4
electronic,t,83,59.44578313253012,21.642997596562253,0.4939759036144578,0.2289156626506024,74.34939759036145,109.3132530120482,-34.963855421686745,1.987951807228916,0.1927710843373494,0.0240963855421686,0.2195121951219512,0.1875,0.253012048192771,0.1219512195121951,0.125,0.3846153846153846,0.0602409638554216,0.7317073170731707,0.0,1.9156626506024097,0.3132530120481928,0.6746987951807228,0.4819277108433735,0.4457831325301205,0.0,2022.2618974508607,101.8229914183008,616.9352760703441,75.44790108419186,1.0559353558237046,0.0996767235784161,8852.586769286132,1766.7202713728022,440.09383291115296,85.97869384333957,0.4029804216796367,0.0643203422837612,0.2656508116490697,0.0667091271273566,0.5620495240391764,0.0494424324884423,21.36808771285497,0.3425857506617487,0.4355835431069872,5,1.0582290836383466,-1.0826591979250069,5
elige,t,231,67.77056277056278,27.04939707579092,0.5800865800865801,0.1948051948051948,87.15584415584415,115.96536796536796,-28.80952380952381,4.761904761904762,0.2077922077922078,0.0043290043290043,0.0,0.0,0.0,0.1716417910447761,0.1827956989247312,0.4035087719298245,0.1038961038961039,0.7089552238805971,0.0074626865671641,1.9134199134199128,0.3679653679653679,0.4632034632034632,0.5627705627705628,0.5194805194805194,0.0,2016.497935989104,113.05776342004836,522.6355258853087,89.6454493275175,0.9717565877275104,0.0963360803669885,8294.561878652416,1710.0735831689162,378.8011856231866,100.03114161726376,0.4048678971578097,0.0703482173823829,0.2284528509397852,0.0549266004689769,0.5836519402158057,0.0552269985769884,16.8419553341063,0.7242574162949722,0.5146078327668961,1,1.9805287297487213,-0.5339527897481705,1
emiliaqaq,t,144,56.93055555555556,24.674240743904488,0.5486111111111112,0.1875,75.36111111111111,108.18055555555556,-32.81944444444444,6.395833333333333,0.1805555555555555,0.0208333333333333,0.0,0.0,0.0,0.189873417721519,0.188034188034188,0.4054054054054054,0.1319444444444444,0.5949367088607594,0.0,1.8125,0.3263888888888889,0.4930555555555556,0.4375,0.5555555555555556,0.0,2113.0580618487284,111.18944329976492,574.4586153037932,129.03124933906932,1.0448096113667744,0.1321913070583722,7953.8842428308835,1145.0224160727523,416.3628382159562,130.50670333740825,0.3762124888302861,0.0662735751305445,0.2150079109203675,0.0352445594204652,0.6115185026734531,0.038471433858618,19.14165914916104,0.600979244932928,0.4335520462202253,1,1.8801495738587417,-0.7807256052989696,1
esenthial,t,438,56.853881278538815,18.54015769034253,0.5205479452054794,0.2579908675799087,75.32420091324201,104.05707762557076,-28.732876712328768,3.3995433789954337,0.1506849315068493,0.0114155251141552,0.3596491228070175,0.2276923076923077,0.3561643835616438,0.0964912280701754,0.1107692307692307,0.3793103448275862,0.1004566210045662,0.7894736842105263,0.0087719298245614,1.82648401826484,0.3538812785388128,0.3584474885844749,0.6050228310502284,0.5091324200913242,0.0,2100.8521716314226,107.30603389839936,612.8214485440434,126.9911983041952,1.0584376918273213,0.0893438309211741,8466.647672868736,1283.4363519143712,445.9008802545284,114.2947884478322,0.3693491968074525,0.0857921945695276,0.1984051818329195,0.0571424821778336,0.5712749521305018,0.0459551617938948,17.489355604372708,0.4736870233708114,0.3603770773838149,4,0.5301186077703025,-0.2673996724040792,4
ex3rcice,t,46,50.95652173913044,17.684482630993934,0.5,0.1304347826086956,70.15217391304348,121.2608695652174,-51.10869565217392,2.5869565217391304,0.1304347826086956,0.0,0.0,0.0,0.0,0.0434782608695652,0.325,0.0714285714285714,0.1521739130434782,0.7391304347826086,0.0,1.6521739130434785,0.3260869565217391,0.4565217391304347,0.391304347826087,0.4782608695652174,0.0,2027.85119733765,99.06234192301184,565.4618007102293,112.22261863583536,1.125770178905103,0.1113873267350815,7347.119703184616,1870.8638447229928,442.8638825282984,80.62200434201088,0.4014839579518947,0.0502611804682175,0.1435256470876626,0.0518672726321384,0.6349236686763576,0.0626053188143363,14.231876063832775,0.6396168775134065,0.4616107361793805,0,3.25707360957956,-3.1560533596891647,1
fallen,t,296,54.12162162162162,23.094039126244507,0.4898648648648648,0.277027027027027,69.67905405405405,101.89864864864865,-32.2195945945946,4.72972972972973,0.2635135135135135,0.0878378378378378,0.0,0.0,0.0,0.0896551724137931,0.1635514018691588,0.2708333333333333,0.1013513513513513,0.6827586206896552,0.0275862068965517,3.655405405405405,0.1621621621621621,1.5202702702702702,1.3310810810810811,0.6317567567567568,0.0101351351351351,2101.529708279818,149.0833789514548,504.7475779893579,96.21265311888946,0.8918493591578001,0.0594491526602229,10177.258206146464,2174.4190844449377,372.1548905668797,77.5610351560708,0.3557793226563636,0.0854650837411627,0.1476504403613839,0.0403696769885027,0.5453486188297156,0.0691423782015351,17.910419345053032,0.5590818376145632,0.4303150979813287,5,-4.462885921156521,-0.5131906224862205,5
fame,t,87,69.0,23.91657136530452,0.5977011494252874,0.1839080459770115,92.14942528735632,119.86206896551724,-27.71264367816092,4.597701149425287,0.1379310344827586,0.057471264367816,0.3269230769230769,0.1690140845070422,0.3333333333333333,0.0769230769230769,0.1267605633802817,0.3076923076923077,0.1264367816091954,0.7692307692307693,0.0,2.4827586206896552,0.367816091954023,0.7701149425287356,0.6666666666666666,0.6781609195402298,0.0,2082.0794452468745,77.76992302619855,637.6004817146235,136.2692244266235,1.143533735304984,0.0981966844139245,9177.909980057007,1012.086845026262,472.6732584174824,105.153047454643,0.3790151496844007,0.1117972289564478,0.2020672501455681,0.0485341725415805,0.5696677679187592,0.0362270541801072,13.67942535473508,0.554833891969551,0.3987890531967178,4,0.6392929612896,0.525954535009485,4
faven,t,173,62.75722543352601,23.094225845867484,0.5606936416184971,0.1791907514450867,81.9364161849711,109.77456647398844,-27.838150289017342,2.7341040462427744,0.1734104046242774,0.0057803468208092,0.0,0.0,0.0,0.1443298969072164,0.1408450704225352,0.4117647058823529,0.1271676300578034,0.7216494845360825,0.0,1.832369942196532,0.3410404624277456,0.3236994219653179,0.5606936416184971,0.6069364161849711,0.0,2100.6892434057054,142.29618491492622,557.1654656557711,130.68527309545485,1.0389213888544706,0.1349158007994995,8031.923717016655,1532.4058726828357,403.2403965312509,114.04017572375412,0.4108139011474172,0.0881150389806148,0.2227662939108013,0.0725737451999291,0.5793660217705087,0.0638851449288845,19.69037571312809,0.6280444949442264,0.4933986054411697,1,2.548048927418872,-0.0255814572979522,1
fer,t,42,56.333333333333336,21.558759068939764,0.4285714285714285,0.0952380952380952,68.57142857142857,108.83333333333331,-40.26190476190476,1.0238095238095235,0.1428571428571428,0.0,0.3333333333333333,0.2631578947368421,0.3809523809523809,0.1111111111111111,0.131578947368421,0.2857142857142857,0.0714285714285714,0.5,0.0,0.9285714285714286,0.0952380952380952,0.3809523809523809,0.2619047619047619,0.1904761904761904,0.0,2036.0785967212107,133.42379031007707,461.92216484779885,115.41877326422838,0.9103525728506072,0.1357736269369637,7143.539513788863,514.7433239519261,334.7847807043326,139.70087137545883,0.4122392240228341,0.0920679168745204,0.2414217845117262,0.0786288902402692,0.6373829462078707,0.0279054991588276,7.97855923130282,0.5205385832641676,0.2568990206522284,0,1.6033009756067202,-5.063159047778774,0
fl4mus,t,367,63.31607629427793,22.55592965127201,0.5994550408719346,0.2643051771117166,82.47683923705722,106.53133514986376,-24.05449591280654,2.8228882833787465,0.1580381471389645,0.0136239782016348,0.0,0.0,0.0,0.1363636363636363,0.1666666666666666,0.4,0.1498637602179836,0.7863636363636364,0.009090909090909,1.779291553133515,0.3160762942779291,0.4277929155313351,0.5831062670299727,0.4523160762942779,0.0,2024.5930866745848,109.43174394471812,565.332234469144,134.01125286058553,1.025134565217198,0.1045762452549204,7694.204201559635,1406.3812439506542,413.1115400070362,103.6569720039968,0.4498893234823692,0.0910107010334814,0.2452520299346982,0.0700602026474041,0.5954509879398611,0.0577992585262895,15.121175941529543,0.5130194167893689,0.4062574427806055,1,2.5602526470372333,-0.2370620128470087,1
flamez,t,286,70.03496503496504,26.60888449085333,0.6258741258741258,0.2377622377622377,88.8951048951049,108.25524475524476,-19.36013986013986,2.9755244755244754,0.2097902097902098,0.0174825174825174,0.0,0.0,0.0,0.2234636871508379,0.1834862385321101,0.5,0.1573426573426573,0.6368715083798883,0.0055865921787709,2.167832167832168,0.1713286713286713,0.8636363636363636,0.5104895104895105,0.6188811188811189,0.0034965034965034,1962.8830322109025,116.73737061478565,536.0350219454766,92.3551721734316,0.9120119187111656,0.084389696940654,8953.673504312203,1635.9324722991234,359.3988725968199,72.27716232627611,0.4122301636242125,0.0823290104199444,0.2559874776853356,0.0571153431038856,0.572967028270745,0.0633287297713077,17.710568472267756,0.7023856755703033,0.4965553478870051,1,0.7059346350684602,0.6096587397498305,1
flashie,t,10,60.3,0.0,0.6,0.3,81.1,99.4,-18.3,0.1,0.2,0.0,0.3333333333333333,0.1428571428571428,0.3,0.5,0.0,1.0,0.2,0.6666666666666666,0.0,1.8,0.1,0.9,0.4,0.4,0.0,2039.441226060467,0.0,648.2720514974127,0.0,0.9775212168083448,0.0,8114.385003311023,0.0,500.4147176075711,0.0,0.33955810832263,0.0,0.171604635388856,0.0,0.5602412985422809,0.0,0.0,0.0,0.0,2,-4.39404190567836,-1.1620156312228431,4
frozen,t,58,82.43103448275862,40.10931269282282,0.7068965517241379,0.2758620689655172,107.53448275862068,95.53448275862068,12.0,3.4482758620689653,0.2241379310344827,0.0517241379310344,0.3658536585365853,0.238095238095238,0.4310344827586206,0.048780487804878,0.1666666666666666,0.2222222222222222,0.1551724137931034,0.5609756097560976,0.0,2.0,0.5172413793103449,0.4310344827586206,0.5517241379310345,0.5,0.0,2002.5842660387343,193.74109247590872,617.5077063208762,212.96545518525048,1.125528346536887,0.1553485093159708,8346.80941283245,757.2803742667974,442.3473609820279,228.0654120111417,0.4122868642871491,0.0680581562599823,0.2404092355205669,0.0589721505150385,0.5691270038674209,0.0202127277143787,18.037636569389964,0.6014093139122325,0.4336116909772968,4,2.256315743391647,3.834828577348877,4
gafolo,t,59,55.72881355932204,14.299229614015267,0.4576271186440678,0.2372881355932203,67.79661016949153,110.42372881355932,-42.6271186440678,5.084745762711864,0.2033898305084746,0.0677966101694915,0.4814814814814814,0.2666666666666666,0.423728813559322,0.074074074074074,0.2444444444444444,0.1538461538461538,0.1016949152542373,0.6296296296296297,0.0,2.220338983050848,0.2033898305084746,0.6949152542372882,0.9152542372881356,0.4067796610169492,0.0,1968.8816977964752,89.48204585285333,408.4077389712837,73.12199284857658,0.8785575006698804,0.0533138220863763,7988.035569291691,1211.712307533127,275.72627489327,70.03185937430247,0.4082746262993646,0.0331907902531614,0.172922348260365,0.0794018179753423,0.5881736745238357,0.0399580788319054,22.13884726697342,0.5796279338219188,0.4278519196117189,5,-1.4881867502037238,-4.407433682734086,5
gizmy,t,321,61.23364485981308,18.05523132560794,0.5545171339563862,0.2679127725856697,77.56386292834891,101.10280373831776,-23.53894080996885,4.940809968847352,0.1962616822429906,0.0467289719626168,0.0,0.0,0.0,0.146067415730337,0.2127659574468085,0.3421052631578947,0.1214953271028037,0.7191011235955056,0.0168539325842696,2.7383177570093458,0.1993769470404984,1.043613707165109,0.9190031152647976,0.5763239875389408,0.0,2046.881722389811,102.4843755523998,564.1022591787755,95.07994817401796,0.9997290155604388,0.1257298680566673,8657.983683074937,1593.3236191853584,432.2805125170795,81.92011041584617,0.3867173930569363,0.0875648568934976,0.1890740797217788,0.0616629695246027,0.568420349062319,0.0674313892654431,19.0710966255496,0.5025656735348771,0.4047254087724167,5,-0.5009779038408235,-0.2231490880596909,5
gr1ks,t,173,55.31791907514451,27.455571109105552,0.5491329479768786,0.2254335260115607,72.878612716763,105.92485549132948,-33.04624277456647,2.907514450867052,0.1271676300578034,0.0404624277456647,0.3894736842105263,0.1940298507462686,0.3641618497109826,0.0736842105263157,0.0970149253731343,0.35,0.1098265895953757,0.3789473684210526,0.4,2.161849710982659,0.0635838150289017,1.0289017341040465,0.6994219653179191,0.3699421965317919,0.0,2157.6503944717742,159.08935665069308,451.3974719998816,76.0129265113196,0.8959077176968274,0.0539812252097303,7804.937866261824,1083.0854887395228,316.70669150764377,61.82816065719859,0.325659041367597,0.1152801646585937,0.1383587127203855,0.0532771212135089,0.606505503139421,0.0476905177656047,20.113005266689548,0.9574503551865138,0.6028891908301786,2,-4.315466679545543,-2.207340585944078,2
graviti,t,46,58.54347826086956,19.369403014758824,0.5652173913043478,0.108695652173913,78.34782608695652,116.08695652173913,-37.73913043478261,0.6521739130434783,0.0869565217391304,0.0,0.0,0.0,0.0,0.1153846153846153,0.1707317073170731,0.3,0.1304347826086956,0.6538461538461539,0.0,1.673913043478261,0.1739130434782608,0.4565217391304347,0.6304347826086957,0.4130434782608695,0.0,1971.8986421023435,53.27770025269721,489.170644898126,51.74627535743666,1.0302477603550664,0.0727804589351676,6935.088161774342,570.4724180270482,324.9727316258016,37.09715750372144,0.4562809429768041,0.0799720602794927,0.2534380016933039,0.1283710395916662,0.6730650402729949,0.0172831427647787,15.77474540500076,0.5759805407592633,0.4034568847653099,0,2.7354018175359,-5.186780551383406,0
grim,t,182,76.57692307692308,30.372368382380696,0.6868131868131868,0.2417582417582417,96.54945054945055,103.75274725274726,-7.203296703296704,2.510989010989011,0.1373626373626373,0.0054945054945054,0.0,0.0,0.0,0.12,0.181159420289855,0.375,0.1593406593406593,0.712,0.0,1.9065934065934067,0.3571428571428571,0.4285714285714285,0.5714285714285714,0.5494505494505495,0.0,2051.4359131158235,147.93689385464685,642.46787739401,132.12358500946775,1.1319704677626403,0.1393857448742243,7880.813103023148,1226.290536406492,445.03376467993513,138.70781692535388,0.4412756735996594,0.0859192563636857,0.2437936628546265,0.0552244289393363,0.5998190540172172,0.0397813423972051,17.471282056068382,0.7563286574942579,0.5416977377249093,4,3.19059824493704,1.9961137918962304,4
heavygod,t,429,77.4079254079254,30.497990328613444,0.6876456876456877,0.2843822843822843,99.7902097902098,104.16550116550115,-4.375291375291376,3.011655011655012,0.2121212121212121,0.0349650349650349,0.0,0.0,0.0,0.1254237288135593,0.1107491856677524,0.5211267605633803,0.1655011655011655,0.6711864406779661,0.0,2.2097902097902096,0.1445221445221445,0.8554778554778555,0.6317016317016317,0.5757575757575758,0.0023310023310023,2158.3442601382144,99.61499558169582,704.1102575863046,143.4695746262299,1.152491791553985,0.152825500699375,8858.182431667698,1400.668792942976,544.2179088669355,144.1917625845978,0.3576926205431451,0.0658022927048346,0.1948065654062392,0.0495775262888607,0.5865984705083439,0.0571742024595578,15.072022270753324,0.6961747534429069,0.4670578760336226,4,0.2882162616586681,3.799955876357462,4
hen1,t,42,55.642857142857146,9.311233756816227,0.5,0.2142857142857142,74.83333333333333,100.76190476190476,-25.928571428571427,2.119047619047619,0.119047619047619,0.0476190476190476,0.0,0.0,0.0,0.0952380952380952,0.1515151515151515,0.2857142857142857,0.0952380952380952,0.3333333333333333,0.3809523809523809,2.261904761904762,0.0476190476190476,1.2142857142857142,0.5952380952380952,0.3809523809523809,0.0238095238095238,2097.8715522529405,112.16498163630811,456.1241290108398,54.01118175185712,0.9222864316600772,0.090989379254374,7873.697025824658,717.6670297342578,356.66942759487364,87.97710199602437,0.354411865596599,0.0785056523395434,0.1311241690554622,0.0460633995895875,0.6075437706495048,0.0289027599702472,17.179606773406917,0.3232476798060583,0.266166729365887,2,-4.124707537963554,-4.260871291249238,2
hooxi,t,117,54.00854700854701,19.96419848021988,0.4273504273504273,0.188034188034188,67.46153846153847,109.11111111111111,-41.64957264957265,2.068376068376069,0.2051282051282051,0.0683760683760683,0.0,0.0,0.0,0.1,0.1894736842105263,0.217391304347826,0.1025641025641025,0.8,0.0,2.9743589743589745,0.0769230769230769,1.2136752136752136,1.1282051282051282,0.5555555555555556,0.0,2139.1670889329653,142.6501965736181,578.2230978903407,147.6403828971877,1.0949637763709077,0.1412355925721831,7783.077268788951,1264.6746686671102,445.6354445125835,119.6135780229127,0.3464541900392571,0.0958139637079522,0.1932471270379953,0.0635405750793117,0.5806934965648972,0.04436328671113,14.494230172623658,0.4586343799546901,0.3758919825836441,5,-0.5786346962240863,-2.2277275656253748,5
huasopeek,t,346,60.0635838150289,25.93297713193313,0.5375722543352601,0.2485549132947976,78.94508670520231,104.79190751445088,-25.846820809248555,3.647398843930636,0.2023121387283237,0.0231213872832369,0.0,0.0,0.0,0.1559139784946236,0.2384615384615384,0.3186813186813186,0.1098265895953757,0.7311827956989247,0.0161290322580645,1.7052023121387283,0.1878612716763005,0.638728323699422,0.4682080924855491,0.4104046242774566,0.0,2089.519362604396,147.82553423127428,544.0590727251679,118.34255936412548,0.988724275392506,0.092109894656792,8182.898788535544,1675.2022251173232,373.5100447462559,82.4132115095929,0.3865769333390499,0.0904646600644298,0.2051988961908269,0.0615420274079594,0.595973587153785,0.0572015046140056,20.95388310023824,0.610774354257326,0.5545937528015654,1,1.0574955889083189,-0.8555014990075275,1
hunter-,t,429,59.46620046620047,22.81935187243518,0.5547785547785548,0.2937062937062937,74.38694638694639,103.006993006993,-28.62004662004662,4.701631701631702,0.1841491841491841,0.0699300699300699,0.0,0.0,0.0,0.0924369747899159,0.1518151815181518,0.3235294117647059,0.1305361305361305,0.7773109243697479,0.0042016806722689,2.6946386946386944,0.2937062937062937,0.9906759906759908,0.8461538461538461,0.5547785547785548,0.0093240093240093,2058.434265285095,140.07768105935807,518.916402740278,100.43044015807268,0.9038707549454322,0.099499131723352,9427.430426727364,1460.815947747561,370.10848566741214,80.461242890505,0.3824135724242392,0.0666824206702914,0.1747370607120688,0.0482404370565622,0.5572042473895198,0.0570249381641777,16.412643907393186,0.5505967647824958,0.4329122848085485,5,-1.765239191574156,-0.225706875703891,5
hypex,t,327,63.17431192660551,19.376615287512845,0.6941896024464832,0.3577981651376147,87.88379204892966,93.25993883792049,-5.376146788990826,2.241590214067278,0.1773700305810397,0.0764525993883792,0.3920704845814978,0.2714285714285714,0.4464831804281345,0.0837004405286343,0.0666666666666666,0.5757575757575758,0.1529051987767584,0.5154185022026432,0.2202643171806167,2.6452599388379205,0.055045871559633,1.217125382262997,1.0214067278287462,0.3516819571865443,0.0,2106.274753556396,113.9989044610782,473.5501940448448,91.53016090622212,0.905818589796263,0.0875057551647411,9081.045402292702,1210.8062087401863,332.3591838726596,71.82260370914248,0.3471133328332804,0.0891482671662862,0.1443686367063347,0.0454309053378731,0.5539309938992483,0.0563193838903566,15.139067191550184,0.586947354746638,0.4303503018698037,2,-6.036634675420375,1.3163529606215698,2
im,t,284,71.28169014084507,31.587329227265545,0.6619718309859155,0.306338028169014,90.14788732394366,97.41197183098592,-7.264084507042254,2.880281690140845,0.2218309859154929,0.0528169014084507,0.0,0.0,0.0,0.1329787234042553,0.1573604060913705,0.4464285714285714,0.176056338028169,0.7553191489361702,0.0053191489361702,1.7816901408450705,0.3133802816901408,0.5352112676056338,0.4647887323943662,0.4683098591549295,0.0,2083.1816066155475,169.42580092496326,639.3705527677214,151.30227691834864,1.0880790174828443,0.14401620710165,9059.005625394317,1531.540712499258,465.5760571989431,107.98401366117628,0.3674277805170074,0.0888449456325856,0.2221447477650638,0.0567996074143046,0.5452182388587457,0.0643131235910303,13.80517646568187,0.8703123571487102,0.5234106646475424,4,1.0654884693481186,3.89388085980889,4
ins,t,108,66.36111111111111,34.25019500996507,0.6203703703703703,0.2314814814814814,80.64814814814815,110.75,-30.10185185185185,2.509259259259259,0.2037037037037037,0.0833333333333333,0.0,0.0,0.0,0.0895522388059701,0.1686746987951807,0.3,0.1666666666666666,0.5671641791044776,0.0149253731343283,2.6481481481481484,0.1666666666666666,1.1111111111111112,0.7407407407407407,0.6203703703703703,0.0092592592592592,1985.8353941315293,95.9080638508015,517.6999486362279,105.91375328268984,0.9657045224320412,0.1104583339298818,8086.271389304677,1045.9401220570046,372.8708922866309,127.25866034387585,0.397968693028053,0.0613582936964832,0.1987840283589341,0.0432107492224854,0.6010094875839506,0.0422266967194566,16.20589270431494,0.7403459025728606,0.5309562060261146,1,-0.6689251777454698,-0.5589555859021107,1
