cluster,n_players,players,adr_std_mean,kpr_mean,survival_rate_mean,damage_per_round_mean,damage_taken_per_round_mean,damage_diff_per_round_mean,util_damage_per_round_mean,assists_per_round_mean,flash_assists_per_round_mean,trade_kill_rate_mean,death_traded_rate_mean,trade_participation_mean,opening_kill_rate_mean,opening_death_rate_mean,opening_duel_success_mean,multi_kill_rate_mean,rifle_kill_share_mean,awp_kill_share_mean,grenades_per_round_mean,he_grenades_per_round_mean,flashbangs_per_round_mean,smokes_per_round_mean,fire_nades_per_round_mean,decoys_per_round_mean,avg_distance_to_enemy_mean,avg_distance_to_enemy_std_mean,avg_distance_to_team_centroid_mean,avg_distance_to_team_centroid_std_mean,relative_team_centroid_distance_mean,relative_team_centroid_distance_std_mean,avg_distance_moved_per_round_mean,avg_distance_moved_per_round_std_mean,avg_distance_to_closest_teammate_mean,avg_distance_to_closest_teammate_std_mean,time_near_enemy_rate_mean,time_near_enemy_rate_std_mean,first_contact_rate_mean,first_contact_rate_std_mean,time_stationary_rate_mean,time_stationary_rate_std_mean,kast_std_mean,impact_std_mean,rating_std_mean
0,87,"alex, apex, art, asap, aw, azuwu, beastik, biguzera, blamef, blitz, boombl4, br0, controlez, corn, crepow, dav1g, dexter, dgt, doc, donk, dumau, electronic, elige, fame, frozen, graviti, grim, hunter-, im, ins, insani, jabbi, jamyoung, jcobbb, jdc, jota, kensizor, krabeni, kscerato, kvem, kyousuke, lake, latto, launx, luchov, lucky, magnojez, makazze, malbsmd, mercury, mopoz, moseyuh, nertz, nettik, niko, nilo, nota, npl, pr, qw1nk1, rdnzao, rez, senzu, sfade8, siuhy, sk0r, snappi, snax, snow, sonic, spinx, staehr, stressarn, swisher, tenzy, twistzz, venomzera, vexite, westmelon, wicadia, x5g7v, xantares, xertion, xfl0ud, xielo, xkacpersky, yekindar",29.084086589682975,0.74497156360479,0.3696101043921543,103.15439362206688,91.48462007490966,11.669773547157249,7.207033621363385,0.264433764722771,0.030398572889010798,0.08651886886134184,0.10941004712244644,0.13259006705803905,0.1707683256806466,0.14447324867308303,0.5817287404508253,0.18653039877766273,0.7466188916919374,0.011252880569681498,2.2997644807451136,0.5877969848949798,0.5276578684565396,0.6277370038601002,0.5551797531984689,0.0013928703350243436,2012.0786938931667,154.9963138522528,687.7757493447822,148.66195348977556,0.9430959764517082,0.1274073206754149,8822.157119503607,1368.552321271216,511.32202318491125,90.80851357474765,0.3585305761196423,0.09063353796699512,0.22273026163693685,0.07258925867716626,0.5813025007937501,0.056929697298433925,14.833197289983156,0.6972631489319505,0.4916423523473098
1,86,"aleks, aleksib, alex666, b1t, bart4k, belchonokk, brnz4n, brollan, bymas, c4llm3su3, cairne, chr1zn, cobrazera, d1ledez, daps, dem0n, dziugss, emiliaqaq, esenthial, ex3rcice, fallen, faven, fer, fl4mus, flamez, flashie, gafolo, gizmy, heavygod, hooxi, huasopeek, jba, jks, jl, jt, karrigan, kisserek, koala, krazy, liazz, lnz, luken, magixx, maj3r, masval, matys, max, mezii, misutaaa, mzinho, n1ssim, naf, nealan, neityu, nekiz, nicx, nitr0, piriajr, rainwaker, ropz, ryu, s1n, s1ren, sausol, scrunk, sdy, shock, sjuush, soulfly, starry, susp, tabsen, tauson, techno4k, teses, tjp, tn1r, v$m, xeedo, xelex, xerolte, yuurih, zero, zero , zont1x, zweih",26.378530955480365,0.6565645135038608,0.3934241624925265,91.03780196124909,86.66630560471104,4.371496356538026,5.229795167310732,0.22261740224069052,0.030266064307202047,0.09382122717228758,0.11912249992881245,0.13365576184732958,0.14270239212137667,0.1272483682636012,0.5494206953136186,0.15340177153758772,0.7062579850540545,0.012554415997293233,2.2672904130741993,0.505019807345709,0.5035850562526414,0.6793404583603366,0.5788748845324696,0.00047020658304317557,2086.4672798392025,157.53366470111985,824.1283250866833,202.06542873523782,1.0704167408448502,0.148276366151177,8817.52487830017,1399.6738794566513,569.8010308422192,125.64450172400205,0.3277186988305606,0.088590373828538,0.20135978295662005,0.07138293269661523,0.5811520840521811,0.055721146731703,15.227645713475932,0.6518494034707948,0.4623374502217811
2,42,"910, afro, alistair, broky, cmtry, gr1ks, hen1, hypex, jame, jee, kashl1d, kl1m, m0nesy, maka, martinezsa, maxxkor, meyern, mo0n, modo, molodoy, nin9, osee, phzy, s1mple, s1zzi, saadzin, saffee, sh1ro, slaxz-, stavn, story, sunpayus, th0r, torzsi, try, ultimate, w0nderful, woxic, yxngstxr, z4kr, zorte, zywoo",27.48580150075056,0.7671386543066845,0.44877487616040856,112.26413782079167,81.35456384650942,30.90957397428227,4.364685240494853,0.17898004647327212,0.04514948831966432,0.13433760341081485,0.15231926381916636,0.1852853898731282,0.1899984746716662,0.12239941964841006,0.6816580655320514,0.18746277610362252,0.2206988435550025,0.5456765494864225,1.8891313462584753,0.40571643601003854,0.5619075283056973,0.523663731104551,0.39438937567394056,0.003454275164248088,2126.801377345795,118.27548639454324,723.6007039135233,115.47942062684591,0.9831349857206714,0.10959289916063497,8611.715444810941,1358.4190229813062,549.8450363052414,81.80895595519746,0.26624354162035263,0.0739315231140288,0.1506723284278521,0.0618949483310912,0.6111109620234928,0.05622529627776671,16.40090730313583,0.7001587152496236,0.5104800669246687
