player_name,side,rounds_played,demo_count,adr,adr_std,kpr,survival_rate,damage_per_round,damage_taken_per_round,damage_diff_per_round,util_damage_per_round,assists_per_round,flash_assists_per_round,trade_kill_rate,death_traded_rate,trade_participation,opening_kill_rate,opening_death_rate,opening_duel_attempt_rate,opening_duel_success,multi_kill_rate,rifle_kill_share,awp_kill_share,grenades_per_round,he_grenades_per_round,flashbangs_per_round,smokes_per_round,fire_nades_per_round,decoys_per_round,avg_distance_to_enemy,avg_distance_to_enemy_std,avg_distance_to_team_centroid,avg_distance_to_team_centroid_std,relative_team_centroid_distance,relative_team_centroid_distance_std,avg_distance_moved_per_round,avg_distance_moved_per_round_std,avg_distance_to_closest_teammate,avg_distance_to_closest_teammate_std,time_near_enemy_rate,time_near_enemy_rate_std,first_contact_rate,first_contact_received_rate,first_contact_participation_rate,time_stationary_rate,time_stationary_rate_std,kast_std,impact_std,rating_std
alex666,ct,463,41,75.70842332613391,18.506486386224363,0.6544276457883369,0.3952483801295896,90.69114470842332,86.95896328293736,3.7321814254859613,5.278617710583154,0.28509719222462204,0.04535637149028078,0.24092409240924093,0.22857142857142856,0.2958963282937365,0.09071274298056156,0.06911447084233262,0.15982721382289417,0.5675675675675675,0.1447084233261339,0.7491749174917491,0.0,2.4773218142548594,0.5183585313174947,0.5593952483801296,0.816414686825054,0.5809935205183585,0.0021598272138228943,2145.197377709608,180.91295484683164,811.2782980976331,167.1425319865103,1.0880547790209754,0.09827286883707866,8288.098560290551,1197.8472690881576,541.2761957252833,104.79767900805273,0.30935981889241615,0.1013726437921791,0.10583153347732181,0.06911447084233262,0.17494600431965443,0.5939079271311491,0.04014262662253534,12.127968495336804,0.47297959922118843,0.31582180433847046
alex666,t,438,40,62.257990867579906,22.46381024532298,0.54337899543379,0.2534246575342466,79.42237442922375,102.95890410958904,-23.536529680365298,2.9200913242009134,0.2009132420091324,0.0273972602739726,0.29411764705882354,0.20795107033639143,0.3150684931506849,0.07077625570776255,0.11187214611872145,0.182648401826484,0.3875,0.1278538812785388,0.7857142857142857,0.004201680672268907,2.490867579908676,0.2968036529680365,0.7191780821917808,0.9155251141552512,0.5593607305936074,0.0,2112.36815813152,97.4418125920732,567.5566646144762,81.22529288513459,1.018362261301911,0.09848449315510889,8814.158751077384,1237.8679322868068,429.15735799366183,88.11897432123037,0.3262964825807971,0.0539004656450965,0.07534246575342465,0.10273972602739725,0.1780821917808219,0.5666902409767316,0.04747294500141461,16.313449507042343,0.5032274524408333,0.41487987395096115
alistair,ct,46,5,66.73913043478261,17.129687180639635,0.8478260869565217,0.5,100.19565217391305,79.95652173913044,20.23913043478261,5.1521739130434785,0.2391304347826087,0.17391304347826086,0.20512820512820512,0.21739130434782608,0.2826086956521739,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.5,0.21739130434782608,0.3333333333333333,0.46153846153846156,1.7826086956521738,0.21739130434782608,0.9130434782608695,0.32608695652173914,0.2391304347826087,0.08695652173913043,2083.7289584645673,152.56454181976534,808.6898634234345,118.3969220214886,0.9677496564230859,0.11122715333232812,8630.266906840547,1916.4946188755712,564.6655625217444,57.10464465238929,0.2827887969340565,0.03706859591049445,0.10869565217391304,0.10869565217391304,0.21739130434782608,0.6295887642431363,0.07506182847329924,16.333652064252252,0.4513438350715544,0.3969171081111748
alistair,t,56,5,60.285714285714285,26.961258108172732,0.42857142857142855,0.17857142857142858,76.96428571428571,110.83928571428571,-33.875,3.767857142857143,0.3392857142857143,0.10714285714285714,0.25,0.2826086956521739,0.3392857142857143,0.07142857142857142,0.16071428571428573,0.23214285714285715,0.3076923076923077,0.10714285714285714,0.20833333333333334,0.5416666666666666,2.767857142857143,0.08928571428571429,1.4642857142857142,0.7678571428571429,0.44642857142857145,0.0,2193.6457344832847,100.70875658646551,550.6383848064708,117.04592681232563,1.0107673702888818,0.05972903732646389,8299.90811802624,521.151029182377,425.6869301814968,76.4660011140689,0.31627705804808137,0.03745043853611132,0.10714285714285714,0.17857142857142858,0.2857142857142857,0.6172846243670754,0.026346493880089906,14.689241284825068,0.45451981838652805,0.41738160124202744
apex,ct,266,27,80.39473684210526,30.009927348743332,0.6353383458646616,0.38721804511278196,97.7218045112782,91.09398496240601,6.62781954887218,15.413533834586467,0.3684210526315789,0.05639097744360902,0.14201183431952663,0.25766871165644173,0.24812030075187969,0.13533834586466165,0.09774436090225563,0.23308270676691728,0.5806451612903226,0.13533834586466165,0.7810650887573964,0.0,2.4849624060150375,0.8834586466165414,0.5263157894736842,0.5939849624060151,0.48120300751879697,0.0,2040.5127683779886,178.24007274582678,652.4177999582496,151.747554879832,0.9041976846169788,0.1290282485157813,8803.637243055298,1608.7010752501149,506.6440919469234,67.71730190189663,0.3109319268903124,0.07000524570329776,0.14285714285714285,0.13157894736842105,0.2744360902255639,0.5908154251654139,0.05231174911104324,13.095886721223247,0.6900255207555464,0.455556660754477
apex,t,286,27,66.18531468531468,17.860471831973044,0.541958041958042,0.25524475524475526,84.31818181818181,108.87762237762237,-24.55944055944056,4.055944055944056,0.2727272727272727,0.08041958041958042,0.2709677419354839,0.2347417840375587,0.32167832167832167,0.11188811188811189,0.16783216783216784,0.27972027972027974,0.4,0.13636363636363635,0.7483870967741936,0.012903225806451613,2.5524475524475525,0.16783216783216784,1.2482517482517483,0.5979020979020979,0.5314685314685315,0.006993006993006993,2061.7836804771373,153.0759015962414,599.8831940147113,94.21591322628299,0.994463031188604,0.11461223102216786,9158.751471935619,1647.4107918678337,454.1331287504378,79.07068706853579,0.35181545857787644,0.08280459102287109,0.12237762237762238,0.14335664335664336,0.26573426573426573,0.5837990446745445,0.050979804013178434,15.387718029405665,0.45538841391589524,0.35939013890013716
art,ct,447,45,82.32214765100672,31.030127282733734,0.738255033557047,0.3982102908277405,104.2662192393736,89.30648769574944,14.95973154362416,6.706935123042506,0.2751677852348993,0.03355704697986577,0.21515151515151515,0.26394052044609667,0.31767337807606266,0.1476510067114094,0.0894854586129754,0.2371364653243848,0.6226415094339622,0.19239373601789708,0.6696969696969697,0.06060606060606061,2.1968680089485457,0.5302013422818792,0.5659955257270693,0.6129753914988815,0.48769574944071586,0.0,2003.5857484194428,133.8327295616018,708.477603555804,169.32858257196466,0.9401879669962688,0.12451846185459639,9188.575365946239,1627.5663251039794,539.1192916478417,109.09057310622347,0.36627970407602706,0.08165004635386763,0.16554809843400448,0.09395973154362416,0.2595078299776286,0.5724769818803986,0.058355771083745775,14.208934340298516,0.6763785211331651,0.46064947865911204
art,t,436,45,64.02981651376147,24.10215824342988,0.4908256880733945,0.23853211009174313,77.83944954128441,106.76605504587155,-28.926605504587155,4.252293577981652,0.28440366972477066,0.0481651376146789,0.2803738317757009,0.32831325301204817,0.3876146788990826,0.11697247706422019,0.1444954128440367,0.26146788990825687,0.4473684210526316,0.08256880733944955,0.7336448598130841,0.018691588785046728,2.532110091743119,0.29357798165137616,0.9151376146788991,0.7752293577981652,0.5389908256880734,0.009174311926605505,2034.861637094434,114.4256753112399,527.6333821860204,109.06311934067628,0.9826622749798125,0.0845282777745014,8713.014221779864,1447.1323037398672,382.75527342084683,101.33701813167815,0.4165553536701377,0.06877419316630169,0.12385321100917432,0.14908256880733944,0.27293577981651373,0.5894626136752837,0.048194574268086335,12.063246131224266,0.5412881118794504,0.37687372248410533
asap,ct,46,5,100.58695652173913,17.6834983125648,0.782608695652174,0.391304347826087,118.69565217391305,86.30434782608695,32.391304347826086,14.934782608695652,0.2608695652173913,0.021739130434782608,0.1388888888888889,0.25,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.2608695652173913,0.6666666666666666,0.10869565217391304,0.6388888888888888,0.0,2.130434782608696,0.5652173913043478,0.391304347826087,0.782608695652174,0.391304347826087,0.0,2029.9059440452256,104.8818415901129,757.9407499812271,60.43800844563612,0.894900545336308,0.12470874352988676,9270.704239843755,703.5243718733848,550.2934874398096,39.86445502493344,0.34789163721720684,0.06729541943294128,0.15217391304347827,0.043478260869565216,0.1956521739130435,0.5523657271429044,0.03506633728237788,3.4461747052611997,0.6044024382845555,0.307980974005578
asap,t,56,5,77.625,15.225414413001022,0.6607142857142857,0.23214285714285715,98.25,111.48214285714286,-13.232142857142858,3.9285714285714284,0.3392857142857143,0.05357142857142857,0.40540540540540543,0.37209302325581395,0.5535714285714286,0.125,0.16071428571428573,0.2857142857142857,0.4375,0.14285714285714285,0.5945945945945946,0.02702702702702703,1.4642857142857142,0.10714285714285714,0.4107142857142857,0.5178571428571429,0.39285714285714285,0.03571428571428571,2094.099152398056,120.73884940219676,559.728015864808,136.5179157348616,1.0160539755754892,0.0680322471082838,7749.4448905783565,1536.7804248679104,382.77562180408603,113.78583689434943,0.443793814070411,0.05855662509945214,0.125,0.14285714285714285,0.26785714285714285,0.6146594236507598,0.04771021327813546,17.587246074635896,0.528986956602053,0.46102672515242943
aw,ct,190,18,77.72631578947369,28.861177300689132,0.7368421052631579,0.3473684210526316,99.3157894736842,98.28947368421052,1.0263157894736843,4.757894736842105,0.23684210526315788,0.005263157894736842,0.2,0.23387096774193547,0.3,0.08421052631578947,0.08421052631578947,0.16842105263157894,0.5,0.16842105263157894,0.7071428571428572,0.0,2.889473684210526,0.7473684210526316,0.6210526315789474,0.7368421052631579,0.7842105263157895,0.0,2009.0960694626722,111.94195623949844,719.5008515000131,143.33745834755567,0.940718317373194,0.08035499411790631,9129.769541805574,987.3893459605856,525.4612287672537,87.15111237691042,0.36400699789634045,0.06320558069316905,0.08421052631578947,0.09473684210526316,0.17894736842105263,0.5813118922981637,0.051135950671753416,13.865239505769349,0.6238833510316645,0.4442356914016688
aw,t,220,18,71.41818181818182,21.329743412744595,0.6181818181818182,0.2409090909090909,92.2909090909091,106.38181818181818,-14.090909090909092,3.6545454545454548,0.18181818181818182,0.02727272727272727,0.27941176470588236,0.19161676646706588,0.3181818181818182,0.05909090909090909,0.13636363636363635,0.19545454545454546,0.3023255813953488,0.16818181818181818,0.7867647058823529,0.007352941176470588,2.713636363636364,0.3090909090909091,0.8318181818181818,0.8181818181818182,0.7545454545454545,0.0,2057.1109447674858,118.09078056531548,579.3564187893535,81.13462022512657,0.9206132409333396,0.12097954025028569,9522.442488832148,1424.7765271046092,436.5417778760518,53.192465921871246,0.3327330945593878,0.0613597011056193,0.08181818181818182,0.09090909090909091,0.17272727272727273,0.5857589359928915,0.05536295013400307,16.50715680834576,0.6952779329686796,0.4973323855141884
